Question,Equation,answer
"유정이는 세 자리 수의 십의 자리 숫자 1을 9로 잘못 보았고, 두 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾸어 61이라고 잘못 보았습니다. 잘못 본 세 자리 수와 두 자리 수의 차가 732이 나왔을 때, 바르게 계산한 결과를 구하시오.",713 - 16,729
"유정이는 세 자리 수와 두 자리 수의 뺄셈을 하려 합니다. 유정이는 두 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾸어 61라고 잘못 보았고, 세 자리 수의 십의 자리 숫자 1를 9으로 잘못 보았습니다. 유정이가 구한 차가 732 일 때, 바르게 계산한 결과를 구하시오.",713 - 16,729
"유정이가 구한 세 자리 수와 두 자리 수의 차는 732입니다. 하지만 유정이는 계산할 때 세 자리 수의 십의 자리 숫자 1를 9으로 잘못 보았고, 두 자리 수의 십의 자리 숫자와 일의 자리 숫자를 바꾸어 61라고 잘못 보았습니다. 원래의 정답을 구하시오.",713 - 16,729
"세 자리 수에서 십의 자리 숫자 1를 9으로 잘못 보고, 두 자리 수에서 십의 자리 숫자와 일의 자리 숫자를 바꾸어 61라고 잘못 보았을 때 계산한 두 수의 차는 732입니다. 이 때, 올바르게 계산한 결과는 무엇입니까?",713 - 16,729
어떤 수에서 9을 뺐더니 64가 되었습니다. 어떤 수에서 66를 빼면 얼마가 되는지 구하시오.,9 + 64 - 66,7
어떤 수에서 66을 빼야 하는데 잘못하여 9를 뺐더니 64가 되었습니다. 올바르게 계산한 결과를 구하시오.,9 + 64 - 66,7
어떤 수는 9와 64의 합입니다. 이 수에서 66을 빼면 얼마가 되는지 구하시오.,9 + 64 - 66,7
어떤 수에서 9를 뺐을 때의 결과가 64입니다. 이 수에서 66을 뺐을 때의 결과를 구하시오.,9 + 64 - 66,7
9와 64를 먼저 더하고 66을 뺀 결과를 구하시오.,9 + 64 - 66,7
13에 어떤 수를 곱해야 할 것을 잘못하여 99에 어떤 수를 곱했더니 594이 되었습니다. 바르게 계산하면 얼마인지 구하시오.,594 / 99 * 13,78
어떤 수에 13을 곱해야 할 것을 잘못하여 99를 곱했더니 594가 되었습니다. 바르게 계산하면 얼마인지 구하시오.,594 / 99 * 13,78
어떤 수는 594를 99로 나눈 값입니다. 이 수에 13을 곱한 결과가 무엇인지 구하시오.,594 / 99 * 13,78
어떤 수에 99를 곱했더니 594가 되었습니다. 어떤 수에 13을 곱하면 얼마가 되는지 구하시오.,594 / 99 * 13,78
13에 어떤 수를 곱해야 할 것을 잘못하여 99에 어떤 수를 곱한 결과가 594입니다. 올바르게 계산하면 얼마가 되는지 쓰시오.,594 / 99 * 13,78
남준이는 마트에서 오전에 산 김밥 225개와 오후에 산 김밥 240개를 봉지 5장에 똑같이 나누어 담으려고 합니다. 한 봉지에 김밥을 몇 개씩 담아야 하나요?,( 225 + 240 ) / 5,93
남준이는 사과 225개와 귤 240개를 바구니 5개에 똑같이 나누어 담으려고 합니다. 한 바구니에 과일을 몇 개씩 담아야 하나요?,( 225 + 240 ) / 5,93
남준이는 봉지 5장에 오전에 산 김밥 225줄과 오후에 산 김밥 240줄을 똑같이 나누어 담으려고 합니다. 한 봉지에 김밥을 몇 줄씩 담아야 하나요?,( 225 + 240 ) / 5,93
한 박스에 책을 몇 권씩 담아야 박스 5개에 위인전 225권과 소설 240권을 똑같이 나누어 담을 수 있나요?,( 225 + 240 ) / 5,93
"마트에서 산 요구르트 225개와 주스 240개를 5명에게 똑같이 나누어 줄 때, 한명당 음료 몇 잔을 마실 수 있나요?",( 225 + 240 ) / 5,93
4명이 연필 3 타를 똑같이 나누어 가졌습니다. 한 명이 가진 연필은 몇 자루인가요?,( 3 * 12 ) / 4,9
연필 3타를 4명이 똑같이 나누어 가졌습니다. 한 명이 가진 연필은 몇 자루인가요?,( 3 * 12 ) / 4,9
"연필 3타를 4명이 똑같이 나누어 가질 때, 한 명이 가진 연필은 몇 자루인가요?",( 3 * 12 ) / 4,9
"4명이 연필 3타를 똑같이 나누어 가질 때, 한 명이 가진 연필은 몇 자루인가요?",( 3 * 12 ) / 4,9
4명이 연필 3타를 똑같이 나누어 가졌습니다. 한 명이 가진 연필은 몇 자루입니까?,( 3 * 12 ) / 4,9
8명이 색연필 4 타를 똑같이 나누어 가졌습니다. 한 명이 가진 색연필은 몇 자루인가요?,( 4 * 12 ) / 8,6
색연필 4타를 8명이 똑같이 나누어 가졌습니다. 한 명이 가진 색연필은 몇 자루인가요?,( 4 * 12 ) / 8,6
"색연필 4타를 8명이 똑같이 나누어 가졌을 때, 한 명이 가진 색연필은 몇 자루인가요?",( 4 * 12 ) / 8,6
"8명이 색연필 4타를 똑같이 나누어 가졌을 때, 한 명이 가진 색연필은 몇 자루인가요?",( 4 * 12 ) / 8,6
8명이 색연필 4타를 똑같이 나누어 가졌습니다. 한 명이 가진 색연필은 몇 자루입니까?,( 4 * 12 ) / 8,6
"5, 15, 45, 95, 165과 같은 규칙으로 수를 배열하고 있습니다. 10번째 수를 구하시오.","sum( [ 2 * i + 1 for i in range( 1 , 10 - 1 ) ] ) * ( 15 - 5 ) + 15",815
"5, 15, 45, 95, 165과 같은 규칙으로 수를 배열할 때, 10번째 수를 구하시오.","sum( [ 2 * i + 1 for i in range( 1 , 10 - 1 ) ] ) * ( 15 - 5 ) + 15",815
"5, 15, 45, 95, 165과 같은 규칙으로 나열한 수의 배열에서 10번째로 작은 수를 구하시오.","sum( [ 2 * i + 1 for i in range( 1 , 10 - 1 ) ] ) * ( 15 - 5 ) + 15",815
"자연수 배열 5, 15, 45, 95, 165의 규칙에 따라 10번째 오는 수를 예측하시오.","sum( [ 2 * i + 1 for i in range( 1 , 10 - 1 ) ] ) * ( 15 - 5 ) + 15",815
"자연수 배열 5, 15, 45, 95, 165의 규칙에 따라 수를 나열하였을 때, 10번째로 오는 수는 무엇입니까?","sum( [ 2 * i + 1 for i in range( 1 , 10 - 1 ) ] ) * ( 15 - 5 ) + 15",815
"자연수 배열 35, 67, 99, 131 의 규칙에 따라 131 다음에 오는 수를 예측하시오.",131 + ( 67 - 35 ),163
"자연수 배열 35, 67, 99, 131 의 규칙에 따라 수를 나열하였을 때, 131 다음에 오는 수를 무엇입니까?",131 + ( 67 - 35 ),163
"35, 67, 99, 131과 같은 규칙으로 수를 배열하고 있습니다. 131 다음에 오는 수를 구하시오.",131 + ( 67 - 35 ),163
"35, 67, 99, 131과 같은 규칙으로 수를 배열할 때, 131 다음에 오는 수를 구하시오.",131 + ( 67 - 35 ),163
"35, 67, 99, 131과 같은 규칙으로 나열한 수의 배열에서 바로 다음에 오는 수를 예측하시오.",131 + ( 67 - 35 ),163
태형이는 13일에 한 번 호박을 사러 마트에 간다고 한다. 토요일에 마트를 다녀왔다고 한다면 다음으로 마트에 갈 때는 무슨 요일인지 구하시오.,"[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , '토요일' , '일요일' ] [ ( 13 + 5 ) % 7 ]",금요일
태형이는 13일에 한 번 호박을 사러 마트에 간다. 토요일에 마트를 다녀왔다고 한다면 다음으로 마트에 갈 떄는 무슨 요일인지 쓰시오.,"[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , '토요일' , '일요일' ] [ ( 13 + 5 ) % 7 ]",금요일
"태영이는 호박을 사러 13일에 한 번 마트에 간다고 한다. 토요일에 마트를 다녀왔을 때, 다음으로 마트에 가는 날은 무슨 요일인지 구하시오.","[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , '토요일' , '일요일' ] [ ( 13 + 5 ) % 7 ]",금요일
"태형이는 13일에 한 번 호박을 사러 마트에 가고, 토요일에 마트를 다녀왔다. 태형이가 다음으로 마트에 갈 때는 무슨 요일인지 구하시오.","[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , '토요일' , '일요일' ] [ ( 13 + 5 ) % 7 ]",금요일
"태형이는 마트에 호박을 사러 13일에 한번 들린다. 토요일에 태형이가 마트에 들렸을 때, 다음으로 마트에 가는 날은 무슨 요일인가?","[ '월요일' , '화요일' , '수요일' , '목요일' , '금요일' , '토요일' , '일요일' ] [ ( 13 + 5 ) % 7 ]",금요일
"민영, 은지, 유정, 석진에게 초록색 색종이 11장을 차례로 한 장씩 나누어준다고 할 때 마지막 색종이를 받는 사람은 누구인가?","[ '민영' , '은지' , '유정' , '석진' ] [ 11 % 4 - 1 ]",유정
"초록색 색종이 11장을 민영, 은지, 유정, 석진에게 차례로 한 장씩 나누어준다고 할 때 마지막 색종이를 받는 사람은 누구인가?","[ '민영' , '은지' , '유정' , '석진' ] [ 11 % 4 - 1 ]",유정
"초록색 색종이 11장을 민영, 은지, 유정, 석진에게 차례로 한 장씩 나누어 줄 때, 마지막 색종이를 받는 사람이 누구인지 구하시오.","[ '민영' , '은지' , '유정' , '석진' ] [ 11 % 4 - 1 ]",유정
"민영, 은지, 유정, 석진에게 차례로 초록색 색종이를 한 장씩 나누어 줄 때, 마지막 색종이를 받는 사람의 이름을 쓰시오.","[ '민영' , '은지' , '유정' , '석진' ] [ 11 % 4 - 1 ]",유정
"민영, 은지, 유정, 석진에게 차례로 초록색 색종이를 한 장씩 나누어 주려고 한다. 마지막 색종이를 받는 사람의 이름은 무엇인가?","[ '민영' , '은지' , '유정' , '석진' ] [ 11 % 4 - 1 ]",유정
"오토바이로 31km, 자전거로 48km를 번갈아 이용하여 총 415km의 거리를 이동하려고 한다. 목적지에 도착했을 때 탑승하고 있는 이동수단은 무엇인가?",'오토바이' if 31 >= 415 % ( 31 + 48 ) else '자전거',오토바이
"총 415km의 거리를 오토바이로 31km, 자전거로 48km를 번갈아 이용하며 이동하려고 한다. 목적지에 도착했을 때 탑승하고 있는 이동수단은 무엇인가?",'오토바이' if 31 >= 415 % ( 31 + 48 ) else '자전거',오토바이
"오토바이로 31km, 자전거로 48km를 번갈아 이용하여 총 415km의 거리를 이동할 때, 목적지에 도착했을 때 탑승하고 있는 이동수단은 무엇인가?",'오토바이' if 31 >= 415 % ( 31 + 48 ) else '자전거',오토바이
"총 415km의 거리를 오토바이로 31km, 자전거로 48km를 번갈아 이용하며 이동할 때, 목적지에 도착했을 때 탑승하고 있는 이동수단은 무엇인가?",'오토바이' if 31 >= 415 % ( 31 + 48 ) else '자전거',오토바이
"오토바이로 31km, 자전거로 48km를 번갈아 이용하여 총 415km의 거리를 이동하려고 한다. 목적지에 도착했을 때 탑승하고 있는 이동수단이 무엇인지 구하시오.",'오토바이' if 31 >= 415 % ( 31 + 48 ) else '자전거',오토바이
"47, 27, 43, 12, 34, 37, 40, 38 와 같은 수열이 반복된다고 할 때 46번째 수는 무엇인가?","[ 47 , 27 , 43 , 12 , 34 , 37 , 40 , 38 ] [ 46 % 8 - 1 ]",37
"47, 27, 43, 12, 34, 37, 40, 38 와 같은 수열이 반복된다. 46번째 수는 무엇인가?","[ 47 , 27 , 43 , 12 , 34 , 37 , 40 , 38 ] [ 46 % 8 - 1 ]",37
"47, 27, 43, 12, 34, 37, 40, 38 와 같은 수열이 반복된다고 할 때 46번째 수는 무엇일지 예측하시오.","[ 47 , 27 , 43 , 12 , 34 , 37 , 40 , 38 ] [ 46 % 8 - 1 ]",37
"47, 27, 43, 12, 34, 37, 40, 38 와 같은 수열이 반복된다. 46번째 수는 무엇일지 예측하시오.","[ 47 , 27 , 43 , 12 , 34 , 37 , 40 , 38 ] [ 46 % 8 - 1 ]",37
"수열 47, 27, 43, 12, 34, 37, 40, 38이 반복된다고 할 때 46번째 수는 무엇입니까?","[ 47 , 27 , 43 , 12 , 34 , 37 , 40 , 38 ] [ 46 % 8 - 1 ]",37
"남준이가 G화단에 백합 3송이, M화단에 할미꽃 49송이를 심었고 호석이가 G화단에 카네이션 3송이, M화단에 해바라기 4송이를 심었다. 어느 화단에 꽃이 더 많은가?",'G' if ( 3 + 3 ) > ( 49 + 4 ) else 'M',M
"남준이가 G화단에 백합 3송이, M화단에 할미꽃 49송이를 심었고 호석이가 G화단에 카네이션 3송이, M화단에 해바라기 4송이를 심었다. 어느 화단에 꽃이 더 많은지 구하시오.",'G' if ( 3 + 3 ) > ( 49 + 4 ) else 'M',M
"호석이가 G화단에 카네이션 3송이, M화단에 해바라기 4송이를, 남준이는 G화단에 백합 3송이, M화단에 할미꽃 49송이를 심었다. 어느 화단에 꽃이 더 많은가?",'G' if ( 3 + 3 ) > ( 49 + 4 ) else 'M',M
"호석이가 G화단에 카네이션 3송이, M화단에 해바라기 4송이를, 남준이는 G화단에 백합 3송이, M화단에 할미꽃 49송이를 심었다. 어느 화단에 꽃이 더 많은지 구하시오.",'G' if ( 3 + 3 ) > ( 49 + 4 ) else 'M',M
"남준이가 M화단에 할미꽃 49송이, G화단에 백합 3송이를 심었고 호석이가 M화단에 해바라기 4송이, G화단에 카네이션 3송이를 심었다고 할 때, 어느 화단에 꽃이 더 많은가?",'G' if ( 3 + 3 ) > ( 49 + 4 ) else 'M',M
체육관에 배구공이 30개 야구공이 43개 테니스공이 29개 있습니다. 어떤 공이 가장 많습니까?,"'배구공' if max( 30 , 43 , 29 ) == 30 else '야구공' if max ( 30 , 43 , 29 ) == 43 else '테니스공'",야구공
"체육관에 배구공이 30개 야구공이 43개 테니스공이 29개 있다고 할 때, 어떤 공이 가장 많습니까?","'배구공' if max( 30 , 43 , 29 ) == 30 else '야구공' if max ( 30 , 43 , 29 ) == 43 else '테니스공'",야구공
체육관에 배구공이 30개 야구공이 43개 테니스공이 29개 있습니다. 어떤 공이 가장 많은지 구하시오.,"'배구공' if max( 30 , 43 , 29 ) == 30 else '야구공' if max ( 30 , 43 , 29 ) == 43 else '테니스공'",야구공
체육관에 배구공이 30개 야구공이 43개 테니스공이 29개 있습니다. 가장 많은 수의 공은 무엇입니까?,"'배구공' if max( 30 , 43 , 29 ) == 30 else '야구공' if max ( 30 , 43 , 29 ) == 43 else '테니스공'",야구공
"체육관에 배구공이 30개 야구공이 43개 테니스공이 29개 있다고 할 때, 가장 많이 존재하는 공은 무엇인가요?","'배구공' if max( 30 , 43 , 29 ) == 30 else '야구공' if max ( 30 , 43 , 29 ) == 43 else '테니스공'",야구공
개구리는 3m를 이동하였고 고라니는 25m를 이동하였다 어느 동물이 더 많이 이동하였는가?,'개구리' if 3 > 25 else '고라니',고라니
개구리는 3m를 이동하였고 고라니는 25m를 이동하였다 더 많이 이동한 동물은 무엇입니까?,'개구리' if 3 > 25 else '고라니',고라니
개구리가 3m 이동할때 고라니는 25m를 이동했다고 한다. 더 많이 이동한 동물은 무엇입니까?,'개구리' if 3 > 25 else '고라니',고라니
개구리가 3m 이동할때 고라니는 25m를 이동했다고 한다. 어느 동물이 더 많이 이동하였는가?,'개구리' if 3 > 25 else '고라니',고라니
3m 이동한 개구리와 25m 이동한 고라니 중에 더 많이 이동한 동물은 무엇입니까?,'개구리' if 3 > 25 else '고라니',고라니
"3개의 수 84.57, 79.27, 87.94이 있습니다. 이 중 79.27보다 큰 수는 몇 개입니까?","3 - sorted( [ 84.57 , 79.27 , 87.94 ] ).index( 79.27 ) - 1",2
"3개의 수 84.57, 79.27, 87.94 중에서 79.27보다 큰 수는 몇 개입니까?","3 - sorted( [ 84.57 , 79.27 , 87.94 ] ).index( 79.27 ) - 1",2
"84.57, 79.27, 87.94 중 79.27보다 큰 수는 모두 몇 개인가요?","3 - sorted( [ 84.57 , 79.27 , 87.94 ] ).index( 79.27 ) - 1",2
"3개의 수 84.57, 79.27, 87.94이 있습니다. 이 중 79.27보다 큰 수는 몇 개인지 구하시오.","3 - sorted( [ 84.57 , 79.27 , 87.94 ] ).index( 79.27 ) - 1",2
"3개의 수 84.57, 79.27, 87.94 중에서 79.27보다 큰 수는 몇 개인지 구하시오.","3 - sorted( [ 84.57 , 79.27 , 87.94 ] ).index( 79.27 ) - 1",2
"4개의 정수와 소수의 배열 83.28, 46, 24.77, 18이 있습니다. 이 배열에서 18보다 큰 수는 몇 개입니까?","4 - sorted( [ 83.28 , 46 , 24.77 , 18 ] ).index( 18 ) - 1",3
"4개의 수 83.28, 46, 24.77, 18이 있습니다. 이 배열에서 18보다 큰 수는 몇 개입니까?","4 - sorted( [ 83.28 , 46 , 24.77 , 18 ] ).index( 18 ) - 1",3
"4개의 수 83.28, 46, 24.77, 18이 있습니다. 이 배열에서 18보다 큰 수는 몇 개인지 구하시오.","4 - sorted( [ 83.28 , 46 , 24.77 , 18 ] ).index( 18 ) - 1",3
"4개의 정수와 소수의 배열 83.28, 46, 24.77, 18이 있습니다. 이 배열에서 18보다 큰 수는 몇 개인지 구하시오.","4 - sorted( [ 83.28 , 46 , 24.77 , 18 ] ).index( 18 ) - 1",3
"4개의 정수와 소수의 배열 83.28, 46, 24.77, 18에서 18보다 큰 수는 몇 개입니까?","4 - sorted( [ 83.28 , 46 , 24.77 , 18 ] ).index( 18 ) - 1",3
"가장 큰 수의 기호를 써보세요 (가) = 9367807644, (나) = 353458423791, (다) = 12912755494","[ '(가)' , '(나)' , '(다)' ] [ [ 9367807644 , 353458423791 , 12912755494 ].index( max( [ 9367807644 , 353458423791 , 12912755494 ] ) ) ]",(나)
"(가) = 9367807644, (나) = 353458423791, (다) = 12912755494 중에서 가장 큰 수의 기호를 쓰시오.","[ '(가)' , '(나)' , '(다)' ] [ [ 9367807644 , 353458423791 , 12912755494 ].index( max( [ 9367807644 , 353458423791 , 12912755494 ] ) ) ]",(나)
"(가) = 9367807644, (나) = 353458423791, (다) = 12912755494 중에서 가장 큰 수의 기호는 무엇입니까?","[ '(가)' , '(나)' , '(다)' ] [ [ 9367807644 , 353458423791 , 12912755494 ].index( max( [ 9367807644 , 353458423791 , 12912755494 ] ) ) ]",(나)
"(가) = 9367807644, (나) = 353458423791, (다) = 12912755494 중에서 가장 큰 수의 기호를 구하시오.","[ '(가)' , '(나)' , '(다)' ] [ [ 9367807644 , 353458423791 , 12912755494 ].index( max( [ 9367807644 , 353458423791 , 12912755494 ] ) ) ]",(나)
"가장 큰 수의 기호를 구하시오 (가) = 9367807644, (나) = 353458423791, (다) = 12912755494","[ '(가)' , '(나)' , '(다)' ] [ [ 9367807644 , 353458423791 , 12912755494 ].index( max( [ 9367807644 , 353458423791 , 12912755494 ] ) ) ]",(나)
"지진 피해를 입은 사람들을 돕기 위해 도서관은 2,984,230,022,452원을 박물관은 70,583,261,043,061원을 기부하였습니다. 도서관과 박물관 중 어느 곳이 더 많이 기부하였나요?",'도서관' if 2984230022452 > 70583261043061 else '박물관',박물관
"도서관은 2,984,230,022,452원을 박물관은 70,583,261,043,061원을 지진 피해를 입은 사람들에게 기부하였습니다. 도서관과 박물관 중 어느 곳이 더 많이 기부하였나요?",'도서관' if 2984230022452 > 70583261043061 else '박물관',박물관
"지진 피해를 입은 사람들을 돕기 위해 도서관은 2,984,230,022,452원을 박물관은 70,583,261,043,061원을 기부하였습니다. 도서관과 박물관 중에서 어느 곳이 더 많이 기부하였나요?",'도서관' if 2984230022452 > 70583261043061 else '박물관',박물관
"지진 피해를 입은 사람들을 돕기 위해 도서관은 2,984,230,022,452원을 박물관은 70,583,261,043,061원을 기부하였습니다. 도서관과 박물관 중에서 더 많이 기부한 곳을 쓰세요.",'도서관' if 2984230022452 > 70583261043061 else '박물관',박물관
"도서관은 2,984,230,022,452원을 박물관은 70,583,261,043,061원을 지진 피해를 입은 사람들에게 기부하였습니다. 도서관과 박물관 중 더 많이 기부한 곳을 쓰세요.",'도서관' if 2984230022452 > 70583261043061 else '박물관',박물관
"나머지가 가장 큰 것을 찾아 기호를 써보세요 (가) = 514 / 74, (나) = 401 / 44, (다) = 538 / 21, (라) = 996 / 38","[ '(가)' , '(나)' , '(다)' , '(라)' ] [ [ 514 % 74 , 401 % 44 , 538 % 21 , 996 % 38 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",(가)
"(가) = 514 / 74, (나) = 401 / 44, (다) = 538 / 21, (라) = 996 / 38 중에서 나머지가 가장 큰 것을 찾아 기호를 쓰시오.","[ '(가)' , '(나)' , '(다)' , '(라)' ] [ [ 514 % 74 , 401 % 44 , 538 % 21 , 996 % 38 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",(가)
"(가) = 514 / 74, (나) = 401 / 44, (다) = 538 / 21, (라) = 996 / 38 중에서 나머지가 가장 큰 것의 기호는 무엇입니까?","[ '(가)' , '(나)' , '(다)' , '(라)' ] [ [ 514 % 74 , 401 % 44 , 538 % 21 , 996 % 38 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",(가)
"(가) = 514 / 74, (나) = 401 / 44, (다) = 538 / 21, (라) = 996 / 38 중에서 나머지가 가장 큰 수의 기호를 구하시오.","[ '(가)' , '(나)' , '(다)' , '(라)' ] [ [ 514 % 74 , 401 % 44 , 538 % 21 , 996 % 38 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",(가)
"나머지가 가장 큰 것을 찾아 기호를 구하시오 (가) = 514 / 74, (나) = 401 / 44, (다) = 538 / 21, (라) = 996 / 38","[ '(가)' , '(나)' , '(다)' , '(라)' ] [ [ 514 % 74 , 401 % 44 , 538 % 21 , 996 % 38 ].index( max( [514%74 , 401%44 , 538%21 , 996%38 ] ) ) ]",(가)
정국이는 479쪽인 소설책을 모두 읽으려고 합니다. 하루에 20쪽씩 읽으면 다 읽는데 모두 며칠이 걸리는지 구해 보세요.,479 // 20 + 1,24
"479쪽인 소설책을 읽을 때, 하루에 20쪽씩 읽으면 다 읽는데 모두 며칠이 걸리는지 구해 보세요.",479 // 20 + 1,24
"479쪽인 소설책을 읽을 때, 하루에 20쪽씩 읽으면 다 읽는데 총 며칠이 걸리는지 구하시오.",479 // 20 + 1,24
정국이는 479쪽인 소설책을 모두 읽으려고 합니다. 하루에 20쪽씩 읽으면 다 읽는데 총 며칠이 걸리는지 구하세요.,479 // 20 + 1,24
하루에 20쪽씩 479쪽의 소설책을 읽는데 며칠이 걸리는지 구하시오.,479 // 20 + 1,24
토마토 836개를 한 상자에 97개씩 담으려고 합니다. 토마토를 모두 담으려면 상자는 적어도 몇 개 필요한가요?,836 // 97 + 1,9
한 상자에 97개씩 총 836개의 토마토를 담으려고 합니다. 토마토를 모두 담으려면 상자는 적어도 몇 개 필요한가요?,836 // 97 + 1,9
토마토 836개를 한 상자에 97개씩 담으려고 합니다. 토마토를 모두 담으려면 상자가 적어도 몇 개 이상 필요한지 구하시오.,836 // 97 + 1,9
한 상자에 97개씩 총 836개의 토마토를 담으려고 합니다. 토마토를 모두 담으려면 상자는 적어도 몇 개 이상 필요한지 구하시오.,836 // 97 + 1,9
"토마토 836개를 한 상자에 97개씩 담으려고 할 때, 모든 토마토를 담으려면 상자는 적어도 몇 개 필요한가요?",836 // 97 + 1,9
유정이는 293/69 의 몫을 2라고 어림하였습니다. 실제로 계산했을 때의 몫과 유정이가 어림한 몫의 차는 얼마인지 구해보세요.,math.floor( 293/69 ) - 2,2
유정이가 어림한 293/69 의 몫은 2입니다. 실제로 계산했을 때의 몫과 유정이가 어림한 몫의 차는 얼마인지 구해보세요.,math.floor( 293/69 ) - 2,2
유정이는 293/69 의 몫을 2라고 어림하였습니다. 실제로 계산했을 때의 몫과 유정이가 어림한 몫의 차는 얼마인가요?,math.floor( 293/69 ) - 2,2
유정이가 어림한 293/69 의 몫은 2입니다. 실제로 계산했을 때의 몫과 유정이가 어림한 몫의 차는 얼마인가요?,math.floor( 293/69 ) - 2,2
유정이는 293/69 의 몫을 2라고 어림하였습니다. 실제로 계산했을 때의 몫에서 유정이가 어림한 몫을 빼면 얼마인지 구해보세요.,math.floor( 293/69 ) - 2,2
"몫이 더 큰 것의 기호를 써보세요 (가) = 798 / 14, (나) = 448 / 28",'(가)' if 798 // 14 > 448 // 28 else '(나)',(가)
"(가) = 798 / 14, (나) = 448 / 28 중에서 몫이 더 큰 것의 기호를 써보세요.",'(가)' if 798 // 14 > 448 // 28 else '(나)',(가)
"(가) = 798 / 14, (나) = 448 / 28 중에서 몫이 더 큰 것의 기호는 무엇입니까?",'(가)' if 798 // 14 > 448 // 28 else '(나)',(가)
"(가) = 798 / 14, (나) = 448 / 28 중에서 몫이 더 큰 것의 기호를 구하시오.",'(가)' if 798 // 14 > 448 // 28 else '(나)',(가)
"몫이 더 큰 것의 기호를 구하세요 (가) = 798 / 14, (나) = 448 / 28",'(가)' if 798 // 14 > 448 // 28 else '(나)',(가)
A/39 의 몫은 3이고 나머지는 B라 할 때 A에 들어갈 수 있는 수 중에서 가장 큰 수를 구하시오.,39 * 3 + 38,155
A/39 의 몫은 3이고 나머지는 B라 할 때 A에 들어갈 수 있는 수 중에서 가장 큰 수는 무엇인가요?,39 * 3 + 38,155
A/39 의 몫은 3이고 나머지는 B라 할 때 A에 들어갈 수 있는 수 중에서 가장 큰 수를 쓰시오.,39 * 3 + 38,155
"A/39 의 몫이 3이고 나머지는 B일때, A에 들어갈 수 있는 수 중에서 가장 큰 수를 구하시오.",39 * 3 + 38,155
"A/39 의 몫이 3이고 나머지는 B일때, A에 들어갈 수 있는 수 중에서 가장 큰 수는 무엇인가요?",39 * 3 + 38,155
"배열 2, 12, 72, 432, 2592, X, 93312에서 규칙을 찾아 X에 알맞은 수를 구해보세요.",2592 * ( 12 / 2 ),15552
"수의 배열 2, 12, 72, 432, 2592, X, 93312이 있습니다. X에 알맞은 수는 무엇인가요?",2592 * ( 12 / 2 ),15552
"수열 2, 12, 72, 432, 2592, X, 93312에서 X에 알맞은 수는 무엇인가요?",2592 * ( 12 / 2 ),15552
"수열 2, 12, 72, 432, 2592, X, 93312에서 X에 들어갈 수를 구하시오.",2592 * ( 12 / 2 ),15552
"수의 배열 2, 12, 72, 432, 2592, X, 93312이 있습니다. X에 알맞은 수를 구해보세요.",2592 * ( 12 / 2 ),15552
어떤 자연수를 41로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 48로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 구해 보세요.,( 41 - 1 ) + ( 48 - 1 ),87
어떤 자연수를 41로 나누는 경우 가능한 가장 큰 나머지와 48로 나누는 경우 가능한 가장 큰 나머지의 합을 구해 보세요.,( 41 - 1 ) + ( 48 - 1 ),87
어떤 자연수를 41로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 48로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합을 적으시오.,( 41 - 1 ) + ( 48 - 1 ),87
어떤 자연수를 41로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수와 어떤 자연수를 48로 나눌 때 나올 수 있는 나머지 중에서 가장 큰 수의 합은 무엇입니까?,( 41 - 1 ) + ( 48 - 1 ),87
어떤 자연수를 41로 나누는 경우 가능한 가장 큰 나머지와 48로 나누는 경우 가능한 가장 큰 나머지의 합을 무엇입니까?,( 41 - 1 ) + ( 48 - 1 ),87
"석진, 남준, 윤기는 똑같은 컵에 물을 가득 따라 마셨습니다. 컵에 물이 1/8, 1/7, 1/2만큼 남았습니다. 누구의 물이 가장 적게 남았나요?","'석진' if min( 1/8 , 1/7 , 1/2 ) == 1/8 else ( '남준' if min( 1/8 , 1/7 , 1/2 ) == 1/7 else '윤기')",석진
"석진, 남준, 윤기가 똑같은 컵에 물을 가득 따라 마셨을 때. 각 컵에 물이 1/8, 1/7, 1/2만큼 남았습니다. 누구의 물이 가장 적게 남았나요?","'석진' if min( 1/8 , 1/7 , 1/2 ) == 1/8 else ( '남준' if min( 1/8 , 1/7 , 1/2 ) == 1/7 else '윤기')",석진
