Question,Equation,Question2,Equation2,Numbers,Names,answer,comment
학교 텃밭에서 방울토마토가 528개가 열렸습니다. 어제는 1학년이 142개를 따먹고 오늘은 3학년이 297개를 따먹었습니다. 남은 토마토는 모두 몇 개입니까?,528 - 142 - 297,학교 텃밭에서 방울name0가 number0개가 number1렸습니다. 어제는 number2학년이 number3개를 따먹고 오늘은 number4학년이 number5개를 따먹었습니다. 남은 name1는 모두 몇 개입니까?,number0 - number3 - number5,528 10 1 142 3 297 ,토마토 ,89,0
주차장에 두발자전거 34대와 세발자전거 26대가 있습니다. 바퀴 수는 모두 몇 개인가요?,( 2 * 34 ) + ( 3 * 26 ),주차장에 두발name0 number0대와 세발name1 number1대가 있습니다. 바퀴 수는 모두 몇 개인가요?,( 2 * number0 ) + ( 3 * number1 ),34 26 ,자전거 ,146,두발자전거 세발자전거
남준이는 색종이 500장을 모으려고 합니다. 지금까지 모은 색종이가 238장일 때 앞으로 모아야 할 색종이는 몇 장입니까?,500 - 238,name0이는 색종이 number0장을 모으려고 합니다. 지금까지 모은 색종이가 number1장일 때 앞으로 모아야 할 색종이는 몇 장입니까?,number0 - number1,500 238 ,남준 ,262,0
정사각형 모양의 밭이 있습니다. 가로의 길이가 24m일 때 이 밭의 둘레의 길이는 몇 m인지 쓰시오.,24 * 4,정사각형 모양의 밭이 있습니다. 가로의 길이가 number0m일 때 이 밭의 number1레의 길이는 몇 m인지 쓰시오.,number0 * 4,24 2 ,,96,정사각형
강당에 의자 72개가 있습니다. 한 줄에 의자를 8개씩 놓는다면 몇 줄이 생깁니까?,72 / 8,강당에 의자 number0개가 있습니다. 한 줄에 의자를 number1개씩 놓는다면 몇 줄이 생깁니까?,number0 / number1,72 8 ,,9,0
정국이는 매일 아침마다 줄넘기를 80개씩 합니다. 일주일 동안 줄넘기를 했다면 모두 몇 개를 했을까요?,80 * 7,name0이는 매일 아침마다 줄넘기를 number0개씩 합니다. 일주일 동안 줄넘기를 했다면 모두 몇 개를 했을까요?,number0 * 7,80 ,정국 ,560,0
장미꽃을 석진이는 110개 접었고 지민이는 석진이보다 120개 더 많이 접었습니다. 두 사람이 접은 장미꽃은 몇 개일까요?,110 + 120,장미꽃을 name0이는 number0개 접었고 name1이는 name2이보다 number1개 더 많이 접었습니다. 두 사람이 접은 장미꽃은 몇 개일까요?,number0 + number1,110 120 ,지민 석진 ,230,0
유나는 동화책을 사서 하루에 12쪽씩 읽었습니다. 유나가 일주일 동안 읽은 동화책은 모두 몇 쪽입니까?,12 * 7,name0는 동화책을 사서 하루에 number0쪽씩 읽었습니다. name1가 일주일 동안 읽은 동화책은 모두 몇 쪽입니까?,number0 * 7,12 ,유나 ,72,1( 일주일)
축구 시합을 하기 위해 24명이 모였습니다. 한 모둠을 6명씩으로 하면 몇 모둠이 되는지 쓰시오.,24 / 6,축구 시합을 하기 위해 number0명이 모였습니다. 한 모둠을 number1명씩으로 하면 몇 모둠이 되는지 쓰시오.,number0 / number1,24 6 ,,4,0
B를 7로 나누면 몫이 6입니다. B를 구하시오.,7 * 6,name0를 number0로 나누면 몫이 number1입니다. name1를 구하시오.,number0 * number1,7 6 ,B ,42,0
