Question,Equation,answer
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 줄넘기를 가장 많이 한 사람은 누구인지 구하세요.",'석진' if 132 > 304 and 132 > 228 else '태형' if 304 > 132 and 304 > 228 else '남준',태형
"줄넘기를 가장 많이 한 사람은 누구인지 구하려고 합니다. 줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 가장 많이 한 사람은 누구인가요?",'석진' if 132 > 304 and 132 > 228 else '태형' if 304 > 132 and 304 > 228 else '남준',태형
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했을 때. 줄넘기를 가장 많이 한 사람은 누구인지 구하세요.",'석진' if 132 > 304 and 132 > 228 else '태형' if 304 > 132 and 304 > 228 else '남준',태형
"줄넘기를 석진이는 132번, 태형이는 304번 했습니다. 줄넘기를 가장 많이 한 사람은 누구인지 구하세요.",석진' if 132 > 304 else '태형',태형
"줄넘기를 가장 많이 한 사람은 누구인지 구하려고 하는데, 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 가장 많이 한 사람은 누구인가요?",'석진' if 132 > 304 and 132 > 228 else '태형' if 304 > 132 and 304 > 228 else '남준',태형
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 줄넘기를 가장 적게 한 사람은 누구인지 구하세요.",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',석진
"줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했을때, 줄넘기를 가장 적게 한 사람은 누구인지 구하세요.",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',석진
"줄넘기를 가장 적게 한 사람은 누구인지 구하려고 합니다. 줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 조건에 맞는 사람은 누구인가요?",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',석진
"줄넘기를 가장 적게 한 사람은 누구인지 구하려고 하는데, 석진이는 132번, 태형이는 304번, 남준이는 228번 했습니다. 조건에 맞는 사람은 누구인가요?",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',석진
"줄넘기를 가장 적게 한 사람은 누구인지 구하려고 합니다. 줄넘기를 석진이는 132번, 태형이는 304번, 남준이는 228번 했다고 할 때, 조건에 맞는 사람은 누구인가요?",'석진' if 132 < 304 and 132 < 228 else '태형' if 304 < 132 and 304 < 228 else '남준',석진
"3장의 수 카드 5, 2, 8을 한 번씩만 사용하여 가장 큰 세 자리 수를 만들어 보세요","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]",852
"3장의 수 카드 5, 2, 8이 있습니다. 이 카드를 한 번씩만 사용하여 가장 큰 세 자리 수를 만들어 보세요","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]",852
"3장의 수 카드를 이용해 가장 큰 세 자리 수를 만드려고 합니다. 수 카드가 5, 2, 8이 있을 때 만들어진 수는 몇 인가요?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]",852
"3장의 수 카드를 이용해 가장 큰 세 자리 수를 만드려고 하는데, 수 카드가 5, 2, 8이 있다고 합니다. 만들어진 수는 몇 인가요?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]",852
"수 카드 5, 2, 8을 한 번씩만 사용해 만들어진 수 중에서 가장 큰 수는?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 2 , 8 ] ,reverse = True ) ] ][0]",852
"3장의 수 카드 6, 4, 7을 한 번씩만 사용하여 가장 작은 세 자리 수를 만들어 보세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]",467
"3장의 수 카드 6, 4, 7가 있습니다. 이 카드들을 한 번씩만 사용하여 가장 작은 세 자리 수를 만들어 보세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]",467
"3장의 수 카드를 이용해 가장 작은 세 자리 수를 만드려고 합니다. 수 카드가  6, 4, 7이 있을 때, 만들어진 수는 무엇입니까?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]",467
"3장의 수 카드를 이용해 가장 작은 세 자리 수를 만드려고 하는데, 수 카드가  6, 4, 7이 있다고 합니다. 만들어진 수는 무엇입니까?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]",467
"수 카드 6, 4, 7을 한 번씩만 사용해 만들어진 수 중 가장 작은 수는?","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 6 , 4 , 7 ] ) ] ][0]",467
"4장의 수 카드 9, 0, 5, 3 중에서 3장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]",305
"4장의 수 카드 9, 0, 5, 3이 있습니다. 이 중에서 3장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]",305
"4장의 수 카드 중 3장을 뽑아 세자리 수를 만들려고 합니다. 9, 0, 5, 3가 적힌 수카드를 한 번씩만 사용할 때, 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]",305
"4장의 수 카드 중 3장을 뽑아 세자리 수를 만들려고 하는데, 9, 0, 5, 3가 적힌 수 카드가 있습니다. 카드를 한 번씩만 사용할 때, 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]",305
"4장의 수 카드 9, 0, 5, 3 중에서 3장을 뽑아 한 번씩만 사용하여 만든 가장 작은 세 자리 수는 무엇인가요?","[ 100 * i[0] + 10 * 0 + i[1] for i in [ sorted( [ 9 , 5 , 3 ] ) ] ] [0]",305
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있습니다. 남학생과 여학생 중에서 어느 학생이 더 많은지 구하세요.",'남학생' if 253 > 256 else '여학생',여학생
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있을 때, 남학생과 여학생 중에서 어느 학생이 더 많은지 구하세요.",'남학생' if 253 > 256 else '여학생',여학생
"태형이네 학교에 남학생과 여학생 중 어느 학생이 더 많은지 구하려고 합니다. 남학생이 253명, 여학생이 256명 있습니다. 더 많은 쪽은 무엇입니까?",'남학생' if 253 > 256 else '여학생',여학생
"태형이네 학교에 남학생과 여학생 중 어느 학생이 더 많은지 구하려고 하는데, 남학생이 253명, 여학생이 256명 있다고 합니다. 더 많은 쪽은 무엇입니까?",'남학생' if 253 > 256 else '여학생',여학생
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있을 때, 여학생이 남학생보다 몇 명 더 많은지 구하시오.",( 256 - 253 ),3
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있습니다. 남학생과 여학생 중에서 어느 학생이 더 적은지 구하세요.",'남학생' if 253 < 256 else '여학생',남학생
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있을 때, 남학생과 여학생 중에서 어느 학생이 더 적은지 구하세요.",'남학생' if 253 < 256 else '여학생',남학생
"태형이네 학교에 남학생과 여학생 중 어느 학생이 더 적은지 구하려고 합니다. 남학생이 253명, 여학생이 256명 있습니다. 더 적은 쪽은 무엇입니까?",'남학생' if 253 < 256 else '여학생',남학생
"태형이네 학교에 남학생과 여학생 중 어느 학생이 더 적은지 구하려고 하는데, 남학생이 253명, 여학생이 256명 있다고 합니다. 더 적은 쪽은 무엇입니까?",'남학생' if 253 < 256 else '여학생',남학생
"태형이네 학교에는 남학생이 253명, 여학생이 256명 있을 때, 남학생이 여학생보다 몇 명 더 적은지 구하시오.",( 256 - 253 ),3
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있습니다. 남준이는 380번, 윤기는 374번, 호석이는 401번을 받았다면 가장 먼저 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 < 374 and 380 < 401 else '윤기' if 374 < 380 and 374 < 401 else '호석',윤기
"음식점에서 남준이는 380번, 윤기는 374번, 호석이는 401번을 받았다면 가장 먼저 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 < 374 and 380 < 401 else '윤기' if 374 < 380 and 374 < 401 else '호석',윤기
"음식점에서 남준이, 윤기, 호석이가 각각 380번, 374번, 401번을 받았다면 가장 먼저 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 < 374 and 380 < 401 else '윤기' if 374 < 380 and 374 < 401 else '호석',윤기
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있을 때, 남준이는 380번을 받았습니다. 그리고 윤기는 374번, 호석이는 401번을 받았다면 가장 먼저 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 < 374 and 380 < 401 else '윤기' if 374 < 380 and 374 < 401 else '호석',윤기
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있을 때, 남준이는 380번을 받았습니다. 그리고 윤기와 호석이가 각각 374번, 401번을 받았다면 가장 먼저 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 < 374 and 380 < 401 else '윤기' if 374 < 380 and 374 < 401 else '호석',윤기
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있습니다. 남준이는 380번, 윤기는 374번, 호석이는 401번을 받았다면 가장 나중에 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 > 374 and 380 > 401 else '윤기' if 374 > 380 and 374 > 401 else '호석',호석
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있을 때, 남준이는 380번, 윤기는 374번, 호석이는 401번을 받았다면 가장 나중에 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 > 374 and 380 > 401 else '윤기' if 374 > 380 and 374 > 401 else '호석',호석
"음식점에 들어가기 위해 번호표를 받아서 기다리고 있습니다. 남준이, 윤기, 호석이가 각각 380번, 374번, 401번을 받았다면 가장 나중에 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 > 374 and 380 > 401 else '윤기' if 374 > 380 and 374 > 401 else '호석',호석
"음식점 앞에서 기다리는데 남준이, 윤기, 호석이가 각각 380번, 374번, 401번을 받았다면 가장 나중에 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 > 374 and 380 > 401 else '윤기' if 374 > 380 and 374 > 401 else '호석',호석
"음식점 앞에서 기다리는데 남준이는 380번, 윤기는 374번, 호석이는 401번을 받았다면 가장 나중에 들어갈 수 있는 사람은 누구일까요?",'남준' if 380 > 374 and 380 > 401 else '윤기' if 374 > 380 and 374 > 401 else '호석',호석
탁구공이 150개 들어 있는 상자에 탁구공을 10개씩 4번 넣었습니다. 상자에 들어 있는 탁구공은 모두 몇 개인지 구하세요.,150 + 10 * 4,190
탁구공이 150개 들어 있는 상자가 있습니다. 이 상자에 탁구공을 10개씩 4번 넣었습니다. 상자에 들어 있는 탁구공은 모두 몇 개인지 구하세요.,150 + 10 * 4,190
"탁구공이 150개 들어 있는 상자가 있습니다. 이 상자에 탁구공을 10개씩 4번 넣었다고 할 때, 상자에 들어 있는 탁구공은 모두 몇 개인지 구하세요.",150 + 10 * 4,190
상자에 탁구공을 10개씩 4번 넣었습니다. 상자에 원래 150개의 탁구공이 들어있었습니다. 상자에 들어 있는 탁구공은 모두 몇 개인지 구하세요.,150 + 10 * 4,190
"상자에 탁구공을 10개씩 4번 넣었습니다. 상자에 원래 150개의 탁구공이 들어있었다고 할 때, 상자에 들어 있는 탁구공은 모두 몇 개인지 구하세요.",150 + 10 * 4,190
화단에 나비가 18마리 있었습니다. 잠시 후 4마리가 더 날아왔습니다. 화단에 있는 나비는 모두 몇 마리일까요?,18 + 4,22
"화단에 나비가 4마리가 날아왔습니다. 원래 18마리 있었다고 할 때, 화단에 있는 나비는 모두 몇 마리일까요?",4 + 18,22
"화단에 나비가 18마리 있었는데, 잠시 후 4마리가 더 날아왔습니다. 화단에 있는 나비는 모두 몇 마리일까요?",18 + 4,22
"화단에 나비가 18마리 있었습니다. 잠시 후 4마리가 더 날아왔을 때, 화단에 있는 나비는 모두 몇 마리일까요?",18 + 4,22
화단에 나비가 4마리가 날아왔습니다. 원래 18마리 있었다고 합니다. 화단에 있는 나비는 모두 몇 마리일까요?,4 + 18,22
화단에 나비가 18마리 있었습니다. 잠시 후 4마리가 다른 곳으로 날아갔습니다. 화단에 있는 나비는 모두 몇 마리일까요?,( 18 - 4 ),14
"화단에 나비가 18마리 있었는데, 잠시 후 4마리가 다른 곳으로 날아갔습니다. 화단에 있는 나비는 모두 몇 마리일까요?",( 18 - 4 ),14
"화단에 나비가 18마리 있었습니다. 잠시 후 4마리가 다른 곳으로 날아갔을 때, 화단에 있는 나비는 모두 몇 마리일까요?",( 18 - 4 ),14
화단에 나비가 4마리가 다른 곳으로 날아갔습니다. 원래 나비가 18마리 있었습니다. 화단에 있는 나비는 모두 몇 마리일까요?,( - 4 + 18 ),14
"화단에 나비가 4마리가 다른 곳으로 날아갔습니다. 원래 나비가 18마리 있었다고 할 때, 화단에 있는 나비는 모두 몇 마리일까요?",( - 4 + 18 ),14
"밭에서 윤기는 토마토를 49개, 석진이는 35개 땄습니다. 윤기와 석진이가 딴 토마토는 모두 몇 개일까요?",49 + 35,84
"밭에서 윤기는 토마토를 49개를 땄습니다. 석진이는 35개를 땄다고 할 때, 윤기와 석진이가 딴 토마토는 모두 몇 개일까요?",49 + 35,84
"밭에서 토마토를 윤기와 석진이가 각각 49개, 35개를 땄습니다. 윤기와 석진이가 딴 토마토는 모두 몇 개일까요?",49 + 35,84
"밭에서 토마토를 윤기와 석진이가 각각 49개, 35개를 땄다고 할 때, 윤기와 석진이가 딴 토마토는 모두 몇 개일까요?",49 + 35,84
"밭에서 윤기와 석진이가 토마토를 땄습니다. 이 둘이 각각 49개, 35개씩을 땄다고 할 때, 윤기와 석진이가 딴 토마토는 모두 몇 개일까요?",49 + 35,84
동물원에 사슴이 37마리 있었습니다. 잠시 후 사슴 19마리가 더 왔습니다. 동물원에 있는 사슴은 모두 몇 마리일까요?,37 + 19,56
"동물원에 사슴이 37마리 있었는데, 잠시 후 사슴 19마리가 더 왔습니다. 동물원에 있는 사슴은 모두 몇 마리일까요?",37 + 19,56
동물원에 사슴이 19마리가 왔습니다. 원래 사슴이 37마리 있었습니다. 동물원에 있는 사슴은 모두 몇 마리일까요?,19 + 37,56
"동물원에 사슴이 37마리 있었습니다. 잠시 후 사슴 19마리가 더 왔다고 할 때, 동물원에 있는 사슴은 모두 몇 마리일까요?",37 + 19,56
"동물원에 사슴이 19마리가 왔는데, 원래 사슴이 37마리 있었다고 합니다. 동물원에 있는 사슴은 모두 몇 마리일까요?",19 + 37,56
"민영이의 책장에는 그림책이 75권, 위인전이 54권 꽂혀 있습니다. 민영이의 책장에 꽂혀 있는 그림책과 위인전은 모두 몇 권일까요?",75 + 54,129
"민영이의 책장에는 그림책이 75권, 위인전이 54권 꽂혀 있을 때, 민영이의 책장에 꽂혀 있는 그림책과 위인전은 모두 몇 권일까요?",75 + 54,129
"민영이의 책장에는 그림책과 위인전이 각각 75권, 54권이 있습니다. 그림책과 위인전은 모두 몇 권일까요?",75 + 54,129
"민영이의 책장에는 그림책과 위인전이 각각 75권, 54권 있을 때, 그림책과 위인전은 모두 몇 권일까요?",75 + 54,129
"민영이의 책장에는 그림책이 75권, 위인전이 54권 꽂혀 있습니다. 민영이의 책장에 꽂혀 있는 그림책은 위인전보다 몇 권 더 많나요?",75 - 54,21
"유나는 줄넘기를 어제는 84번 하였고, 오늘은 79번 하였습니다. 유나는 어제와 오늘 줄넘기를 모두 몇 번 하였을까요?",84 + 79,163
"유나는 줄넘기를 어제는 84번 하였습니다. 오늘 79번 하였을 때, 유나는 어제와 오늘 줄넘기를 모두 몇 번 하였을까요?",84 + 79,163
유나는 줄넘기를 어제는 84번 하였습니다. 오늘은 79번 하였습니다. 유나는 어제와 오늘 줄넘기를 모두 몇 번 하였을까요?,84 + 79,163
유나는 줄넘기를 오늘은 79번 하였고 어제는 84번 하였습니다. 유나는 어제와 오늘 줄넘기를 모두 몇 번 하였을까요?,79 + 84,163
"유나는 줄넘기를 오늘은 79번 하였습니다. 어제는 84번 하였을 때, 유나는 어제와 오늘 줄넘기를 모두 몇 번 하였을까요?",79 + 84,163
"닭장에 암탉이 60마리, 수탉이 7마리 있습니다. 암탉은 수탉보다 몇 마리 더 많을까요?",abs( 60 - 7 ),53
"닭장에 수탉이 7마리, 암탉이 60마리 있습니다. 암탉은 수탉보다 몇 마리 더 많을까요?",abs( 7 - 60 ),53
"닭장에 암탉이 60마리, 수탉이 7마리 있다고 할 때, 암탉은 수탉보다 몇 마리 더 많을까요?",abs( 60 - 7 ),53
닭장에 암탉이 60마리 있습니다. 수탉은 7마리 있습니다. 암탉은 수탉보다 몇 마리 더 많을까요?,abs( 60 - 7 ),53
"닭장에 암탉이 60마리 있습니다. 수탉은 7마리가 있다고 할 때, 암탉은 수탉보다 몇 마리 더 많을까요?",abs( 60 - 7 ),53
마당에 참새가 40마리 있었습니다. 잠시 후 16마리가 날아갔습니다. 마당에 남아있는 참새는 몇 마리일까요?,40 - 16,24
마당에 참새가 40마리 있었는데 잠시 후 16마리가 날아갔습니다. 마당에 남아있는 참새는 몇 마리일까요?,40 - 16,24
"마당에 참새가 40마리 있었습니다. 잠시 후 16마리가 날아갔을 때, 마당에 남아있는 참새는 몇 마리일까요?",40 - 16,24
마당에 참새가 16마리가 날아갔습니다. 원래는 40마리 있었습니다. 마당에 남아있는 참새는 몇 마리일까요?,40 - 16,24
"마당에 참새가 16마리가 날아갔습니다. 원래는 40마리 있었다고 할 때, 마당에 남아있는 참새는 몇 마리일까요?",40 - 16,24
82보다 35 작은 수는 얼마일까요?,82 - 35,47
82보다 35 큰 수는 얼마일까요?,82 + 35,117
82보다 35 작은 수에서 1 큰 수는 얼마일까요?,82 - 35 + 1,48
82보다 35 작은 수에서 1 작은 수는 얼마일까요?,82 - 35 - 1,46
82보다 35 큰 수에서 1 작은 수는 얼마일까요?,82 + 35 -1,116
"전자 제품 가게에서 컴퓨터를 지난달에는 46대, 이번 달에는 71대 팔았습니다. 이번 달에는 지난달보다 컴퓨터를 몇 대 더 많이 팔았을까요?",abs( 46 - 71 ),25
"전자 제품 가게에서 컴퓨터를 지난달에는 46대, 이번 달에는 71대 팔았다고 할 때, 이번 달에는 지난달보다 컴퓨터를 몇 대 더 많이 팔았을까요?",abs( 46 - 71 ),25
"전자 제품 가게에서 컴퓨터를 지난달에는 46대를 팔았습니다. 이번 달에는 71대 팔았다고 할 때, 이번 달에는 지난달보다 컴퓨터를 몇 대 더 많이 팔았을까요?",abs( 46 - 71 ),25
"전자 제품 가게에서 컴퓨터를 이번 달에는 71대 팔았습니다. 지난달에는 46대를 팔았을 때, 이번 달에는 지난달보다 컴퓨터를 몇 대 더 많이 팔았을까요?",abs( 71 - 46 ),25
"전자 제품 가게에서 컴퓨터를 이번 달에는 71대 팔고 지난달에는 46대를 팔았을 때, 이번 달에는 지난달보다 컴퓨터를 몇 대 더 많이 팔았을까요?",abs( 71 - 46 ),25
냉장고에 달걀이 있었습니다. 시장에서 달걀 13개를 사왔더니 달걀이 모두 30개가 되었습니다. 처음 냉장고에 있던 달걀은 몇 개인가요?,30 - 13,17
시장에서 달걀 13개를 사왔더니 냉장고에 달걀이 모두 30개가 되었습니다. 처음 냉장고에 있던 달걀은 몇 개인가요?,30 - 13,17
시장에서 달걀 13개를 사왔습니다. 냉장고에 있는 달걀이 모두 30개가 되었습니다. 처음 냉장고에 있던 달걀은 몇 개인가요?,30 - 13,17
"시장에서 사온 달걀을 냉장고에 넣었더니 30개가 되었습니다. 시장에서 달걀 13개를 사왔을 때, 처음 냉장고에 있던 달걀은 몇 개인가요?",30 - 13,17
시장에서 사온 달걀을 냉장고에 넣었더니 30개가 되었습니다. 시장에서 달걀 13개를 사왔습니다. 처음 냉장고에 있던 달걀은 몇 개인가요?,30 - 13,17
구슬이 24개 있었습니다. 그중에서 팔찌를 만드는 데 몇 개를 사용하였더니 9개가 남았습니다. 팔찌를 만드는 데 사용한 구슬은 몇 개인가요?,( 24 - 9 ),15
구슬이 24개를 팔찌를 만드는 데 몇 개를 사용하였더니 9개가 남았습니다. 팔찌를 만드는 데 사용한 구슬은 몇 개인가요?,( 24 - 9 ),15
"구슬이 24개 있었습니다. 그중에서 팔찌를 만드는 데 몇 개를 사용하였더니 9개가 남았다면, 팔찌를 만드는 데 사용한 구슬은 몇 개인가요?",( 24 - 9 ),15
"구슬이 24개 있었습니다. 구슬 팔찌를 만들고 9개가 남았다면, 팔찌를 만드는 데 사용한 구슬은 몇 개인가요?",( 24 - 9 ),15
"구슬을 팔찌를 만드는 데 몇 개를 사용하였더니 9개가 남았습니다. 구슬이 원래 24개가 있었다면, 팔찌를 만드는 데 사용한 구슬은 몇 개인가요?",( 24 - 9 ),15
"코끼리 열차에 40명이 타고 있었습니다. 놀이공원에서 16명이 내리고, 동물원에서 9명이 탔습니다. 지금 코끼리 열차에 타고 있는 사람은 몇 명일가요?",40 - 16 + 9,23
"코끼리 열차에 40명이 타고 있었는데, 놀이공원에서 16명이 내리고, 동물원에서 9명이 탔습니다. 지금 코끼리 열차에 타고 있는 사람은 몇 명일가요?",40 - 16 + 9,23
"코끼리 열차에 40명이 타고 있었습니다. 놀이공원에서 16명이 내렸습니다. 동물원에서 9명이 탔다면, 지금 코끼리 열차에 타고 있는 사람은 몇 명일가요?",40 - 16 + 9,23
"코끼리 열차에 40명이 타고 놀이공원에서 16명이 내렸습니다. 동물원에서 9명이 탔다면, 지금 코끼리 열차에 타고 있는 사람은 몇 명일가요?",40 - 16 + 9,23
"코끼리 열차에 놀이공원에서 16명이 내리고 동물원에서 9명이 탔습니다. 원래 40명이 타고 있었다면, 지금 코끼리 열차에 타고 있는 사람은 몇 명일가요?",( - 16 + 9 + 40 ),23
"빨간 공이 18개, 파란 공이 23개 있습니다. 노란 공이 빨간 공과 파란 공을 합한 것보다 5개 적다면 노란 공은 몇 개일까요?",18 + 23 - 5,36
"빨간 공이 18개, 파란 공이 23개 있을 때, 노란 공이 빨간 공과 파란 공을 합한 것보다 5개 적다고 합니다. 노란 공은 몇 개일까요?",18 + 23 - 5,36
"빨간 공이 18개, 파란 공이 23개 있고, 노란 공은 빨간 공과 파란 공을 합한 것보다 5개 적다면 노란 공은 몇 개일까요?",18 + 23 - 5,36
"노란 공은 빨간 공과 파란 공을 합한 것보다 5개 적습니다. 빨간 공이 18개, 파란 공이 23개 있다고 할 때, 노란 공은 몇 개일까요?",18 + 23 - 5,36
"노란 공은 빨간 공과 파란 공을 합한 것보다 5개 적은데, 빨간 공이 18개, 파란 공이 23개 있습니다. 노란 공은 몇 개일까요?",18 + 23 - 5,36
"수 카드 5, 8, 2, 4를 한 번씩 사용하여 두 자리 수를 만들려고 합니다. 만들 수 있는 수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] ) ] ] [0]",1099
"수 카드 5, 8, 2, 4를 한 번씩 사용하여 두 자리 수를 만들 때, 만들 수 있는 수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] ) ] ] [0]",1099
"수 카드 5, 8, 2, 4가 있습니다. 이 카드를 한 번씩 사용하여 두 자리 수를 만들 때, 만들 수 있는 수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] ) ] ] [0]",1099
"수 카드 5, 8, 2, 4가 있습니다. 이 카드를 한 번씩 사용하여 두 자리 수를 만들려고 합니다. 만들 수 있는 수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] ) ] ] [0]",1099
"수 카드를 한 번씩 사용하여 두 자리 수를 만들려고 합니다. 수 카드 5, 8, 2, 4가 있을 때, 만들 수 있는 수 중에서 가장 큰 수와 가장 작은 수의 합을 구하세요.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ 5 , 8 , 2 , 4 ] ) ] ] [0]",1099
어떤 수에 24를 더하면 81과 같습니다. 어떤 수보다 16 큰 수는 얼마일까요?,81 - 24 + 16,73
"어떤 수에 24를 더하면 81과 같을 때, 어떤 수보다 16 큰 수는 얼마일까요?",81 - 24 + 16,73
"어떤 수보다 16 큰 수를 구하려고 합니다. 어떤 수에 24를 더하면 81과 같을 때, 구하려고 하는 값은 얼마일까요?",81 - 24 + 16,73
"어떤 수보다 16 큰 수를 구하려고 하는데, 어떤 수에 24를 더하면 81과 같다고 합니다. 구하려고 하는 값은 얼마일까요?",81 - 24 + 16,73
"어떤 수에 24를 더하면 81과 같을 때, 어떤 수는 얼마일까요?",81 - 24,57
54에 어떤 수를 더할 것을 잘못하여 뺐더니 17이 되었습니다. 바르게 계산하면 얼마일까요?,54 + ( 54 - 17 ),91
"54에 어떤 수를 더할 것을 잘못하여 뺐더니 17이라고 할 때, 바르게 계산하면 얼마일까요?",54 + ( 54 - 17 ),91
"54에 어떤 수를 뺄 것을 잘못하여 더했더니 17이라고 할 때, 바르게 계산하면 얼마일까요?",54 - ( 54 + 17 ),-17
54에 어떤 수를 뺄 것을 잘못하여 더했더니 17이라고 한다. 바르게 계산하면 얼마일까요?,54 + ( 54 - 17 ),-17
"54에 어떤 수를 더할 것을 잘못하여 뺐더니 17이라고 할 때, 어떤 수를 구하시오.",54 - 17,37
어떤 수에 18을 더할 것을 잘못하여 뺐더니 35가 되었습니다. 바르게 계산하면 얼마일까요?,35 + 18 + 18,71
"어떤 수에 18을 더할 것을 잘못하여 뺐더니 35가 되었다고 할 때, 바르게 계산하면 얼마일까요?",35 + 18 + 18,71
"어떤 수에 18을 더할 것을 잘못하여 뺐더니 35가 되었을 때, 바르게 계산하면 얼마일까요?",35 + 18 + 18,71
어떤 수에 18을 더할 것을 잘못하여 뺐더니 35가 되었습니다. 어떤수에 18을 더한 값은 무엇입니까?,35 + 18 + 18,71
"어떤 수에 18을 더할 것을 잘못하여 뺐더니 35가 되었을 때, 어떤수에 18을 더한 값은 무엇입니까?",35 + 18 + 18,71
어떤 수에서 19를 뺄 것을 잘못하여 더했더니 50이 되었습니다. 바르게 계산하면 얼마일까요?,50 - 19 - 19,12
