Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
어떤 수에 number0을 더할 것을 잘못하여 뺐더니 number1이 되었습니다. 바르게 계산하면 얼마인지 구하세요.,number1 + number0 + number0,어떤 수에 number0을 더할 것을 잘못하여 뺐더니 number1이 되었습니다. 바르게 계산하면 얼마인지 구하세요.,number1 + number0 + number0,18 56 ,,92,0
"number0자리 숫자가 number1, number2자리 숫자가 number3인 number4자리 수보다 number5 작은 수는 얼마입니까?",number0 * number1 + number3 - number5,"number0자리 숫자가 number1, number2자리 숫자가 number3인 number4자리 수보다 number5 작은 수는 얼마입니까?",number0 * number1 + number3 - number5,10 4 1 6 2 9 ,,37,00자리 숫자
학급 문고에 책이 number0권 있었습니다. 그중에서 학생들이 몇 권을 빌려 갔더니 학급 문고에 남아 있는 책은 number1권 이었습니다. 학생들이 빌려 간 책은 몇 권인지 쓰세요.,number0 - number1,학급 문고에 책이 number0권 있었습니다. 그중에서 학생들이 몇 권을 빌려 갔더니 학급 문고에 남아 있는 책은 number1권 이었습니다. 학생들이 빌려 간 책은 몇 권인지 쓰세요.,number0 - number1,98 29 ,,69,0
"number0+name0=number1, number2-name1=number3일때 name2+name3를 구하시오.",number1 - number0 + number2 - number3,"number0+name0=number1, number2-name1=number3일때 name2+name3를 구하시오.",number1 - number0 + number2 - number3,8 54 63 19 ,A B ,90,0
name0이가 책상의 짧은 쪽의 길이를 뼘으로 재었더니 number0뼘이었습니다. 한 뼘의 길이가 약 number1 cmname1 책상의 짧은 쪽의 길이는 약 몇 cm인가요?,number0 * number1,name0이가 책상의 짧은 쪽의 길이를 뼘으로 재었더니 number0뼘이었습니다. 한 뼘의 길이가 약 number1 cmname1 책상의 짧은 쪽의 길이는 약 몇 cm인가요?,number0 * number1,3 11 ,지민 라면 ,33,0
"name0이는 name1을 number0개 가지고 있고, name2이는 name3이의 number1name4를 가지고 있습니다. name5이가 가지고 있는 name6은 모두 몇 개일까요?",number0 * number1,"name0이는 name1을 number0개 가지고 있고, name2이는 name3이의 number1name4를 가지고 있습니다. name5이가 가지고 있는 name6은 모두 몇 개일까요?",number0 * number1,3 5 ,민영 호석 사탕 배 배 ,15,0
name0이의 나이는 number0살입니다. 이모의 나이는 name1이의 나이의 number1name2입니다. 이모의 나이는 몇 살일까요?,number0 * number1,name0이의 나이는 number0살입니다. 이모의 나이는 name1이의 나이의 number1name2입니다. 이모의 나이는 몇 살일까요?,number0 * number1,8 4 ,남준 배 배 ,32,0
"색종이를 name0이는 number0장씩 number1묶음 가지고 있고, name1는 number2장씩 number3묶음 가지고 있습니다. name2이와 name3 중 색종이를 더 많이 가지고 있는 사람은 누구일까요?",'name1' if number0 * number1 > number2 * number3 else 'name0',"색종이를 name0이는 number0장씩 number1묶음 가지고 있고, name1는 number2장씩 number3묶음 가지고 있습니다. name2이와 name3 중 색종이를 더 많이 가지고 있는 사람은 누구일까요?",'name1' if number0 * number1 > number2 * number3 else 'name0',8 6 5 9 ,유나 정국 ,정국,0
"name0 바둑돌은 number0개씩 number1묶음 있고, name1 바둑돌은 name2 바둑돌보다 number2개 더 많이 있습니다. name3 바둑돌은 모두 몇 개일까요?",number0 * number1 + number2,"name0 바둑돌은 number0개씩 number1묶음 있고, name1 바둑돌은 name2 바둑돌보다 number2개 더 많이 있습니다. name3 바둑돌은 모두 몇 개일까요?",number0 * number1 + number2,7 6 5 ,흰색 검은색 ,47,0
name0이네 학교 number0학년 학생들을 number1명씩 number2줄로 세웠더니 number3명이 남았습니다. name1이네 학교 number4학년 학생은 모두 몇 명일까요?,number2 * number2 + number3,name0이네 학교 number0학년 학생들을 number1명씩 number2줄로 세웠더니 number3명이 남았습니다. name1이네 학교 number4학년 학생은 모두 몇 명일까요?,number1 * number2 + number3,2 8 8 6 2 ,유정 ,70,0
name0이는 연필을 number0자루씩 number1묶음 가지고 있습니다. 그중에서 형에게 number2자루를 주었다면 남은 연필은 몇 자루일까요?,number0 * number1 - number2,name0이는 연필을 number0자루씩 number1묶음 가지고 있습니다. 그중에서 형에게 number2자루를 주었다면 남은 연필은 몇 자루일까요?,number0 * number1 - number2,9 5 12 ,태형 ,33,0
name0이 한 봉지에 number0개씩 들어 있습니다. number1봉지에 들어 있는 name1은 모두 몇 개일까요?,number0 * number1,name0이 한 봉지에 number0개씩 들어 있습니다. number1봉지에 들어 있는 name1은 모두 몇 개일까요?,number0 * number1,4 9 ,귤 ,36,0
number0명이 가위바위보를 하고 있습니다. number1명은 가위를 내고 number2명은 보를 냈을 때 펼친 손가락은 모두 몇 개일까요?,number1 * number1 + number2 * number0,number0명이 가위바위보를 하고 있습니다. number1명은 가위를 내고 number2명은 보를 냈을 때 펼친 손가락은 모두 몇 개일까요?,number1 * number1 + number2 * number0,5 2 3 ,,19,가위바위보
연필 number0자루와 지우개 number1자루가 있습니다. 연필과 지우개를 number2씩 고르는 방법은 모두 몇 가지일까요?,number0 * number1,연필 number0자루와 지우개 number1자루가 있습니다. 연필과 지우개를 number2씩 고르는 방법은 모두 몇 가지일까요?,number0 * number1,5 3 1 ,,15,0
"name0이는 number0,number1원을 가지고 있습니다. 내일부터 일주일동안 하루에 number2원씩 계속 저금한다면 name1이가 가진 돈은 얼마가 되는지 구하세요.",2500 + 7 * number2,"name0이는 number0,number1원을 가지고 있습니다. 내일부터 일주일동안 하루에 number2원씩 계속 저금한다면 name1이가 가진 돈은 얼마가 되는지 구하세요.",2500 + 7 * number2,2 500 100 ,호석 ,3200,일주일
"name0이의 돼지 저금통에는 천 원짜리 지폐 number0장, 백 원짜리 동전 number1개, 십 원짜리 동전 number2개가 들어 있습니다. name1이의 돼지 저금통에 들어 있는 돈은 모두 얼마일까요?",1000 * number0 + 100 * number1 + 10 * number2,"name0이의 돼지 저금통에는 천 원짜리 지폐 number0장, 백 원짜리 동전 number1개, 십 원짜리 동전 number2개가 들어 있습니다. name1이의 돼지 저금통에 들어 있는 돈은 모두 얼마일까요?",1000 * number0 + 100 * number1 + 10 * number2,5 6 15 ,민영 ,5750,0
"학생들이 운동장에 한 줄로 서 있습니다. name0이는 number0번째, name1이는 number1번째에 서 있습니다. name2이와 name3이 사이에는 몇 명이 서 있을까요?",number1 - number0 - 1,"학생들이 운동장에 한 줄로 서 있습니다. name0이는 number0번째, name1이는 number1번째에 서 있습니다. name2이와 name3이 사이에는 몇 명이 서 있을까요?",number1 - number0 - 1,4 7 ,민영 정국 ,2,0
상자 안에 number0개의 공이 있습니다. name0이가 number1개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?,number0 + number1,상자 안에 number0개의 공이 있습니다. name0이가 number1개의 공을 상자 안에 더 넣었습니다. 상자 안에 있는 공은 모두 몇 개입니까?,number0 + number1,40 55 ,남준 ,95,0
상자 안에 number0개의 공이 있습니다. name0이가 number1개의 공을 상자 안에서 뼀습니다. 상자 안에 있는 공은 모두 몇 개입니까?,number0 - number1,상자 안에 number0개의 공이 있습니다. name0이가 number1개의 공을 상자 안에서 뼀습니다. 상자 안에 있는 공은 모두 몇 개입니까?,number0 - number1,75 65 ,유정 ,10,0
number0부터 number1까지의 홀수의 합을 구하시오,"sum( [ i for i in range ( number0 , number1 + 1 ) if i % 2 != 0 ] )",number0부터 number1까지의 홀수의 합을 구하시오,"sum( [ i for i in range ( number0 , number1 + 1 ) if i % 2 != 0 ] )",279 338 ,,9240,1 (홀짝에 따라 x%2!=0 x%2==0 상수)
number0부터 number1까지의 짝수의 합을 구하시오,"sum( [ i for i in range( number0 , number1 + 1 ) if i % 2 == 0])",number0부터 number1까지의 짝수의 합을 구하시오,"sum( [ i for i in range( number0 , number1 + 1 ) if i % 2 == 0])",182 223 ,,4242,1 (홀짝에 따라 x%2!=0 x%2==0 상수)
한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,96 90 ,감 ,8640,0
한 바구니에는 바나나가 number0개 들어있습니다. number1개의 바구니 안에 있는 바나나는 모두 몇 개일까요?,number0 * number1,한 바구니에는 바나나가 number0개 들어있습니다. number1개의 바구니 안에 있는 바나나는 모두 몇 개일까요?,number0 * number1,97 66 ,,6402,0
number0의 마트에는 name0가 number1개 있습니다. number2개의 마트에 있는 name1는 모두 몇 개일까요?,number1 * number2,number0의 마트에는 name0가 number1개 있습니다. number2개의 마트에 있는 name1는 모두 몇 개일까요?,number1 * number2,1 11 88 ,사과 ,968,0
number0의 학교에 name0 number1를 보냈습니다. number2개의 학교에 보낸 name1는 모두 몇 개일까요?,number1 * number2,number0의 학교에 name0 number1를 보냈습니다. number2개의 학교에 보낸 name1는 모두 몇 개일까요?,number1 * number2,1 44 83 ,배 배 ,3652,0
한 봉지에는 name0이 number0개 들어있습니다. number1개의 봉지 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,한 봉지에는 name0이 number0개 들어있습니다. number1개의 봉지 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,43 61 ,귤 ,2623,0
상자 number0 당 파인애플이 number1개 넣었습니다. number2개의 상자 속에 있는 파인애플은 모두 몇 개일까요?,number1 * number2,상자 number0 당 파인애플이 number1개 넣었습니다. number2개의 상자 속에 있는 파인애플은 모두 몇 개일까요?,number1 * number2,1 27 69 ,,1863,0
number0의 카트에는 name0가 number1개 들어있습니다. number2개의 카트 안에 있는 name1는 모두 몇 개일까요?,number1 * number2,number0의 카트에는 name0가 number1개 들어있습니다. number2개의 카트 안에 있는 name1는 모두 몇 개일까요?,number1 * number2,1 88 47 ,토마토 ,4136,0
한 상자에는 name0가 number0개 들어있습니다. number1개의 상자 안에 있는 name1는 모두 몇 개일까요?,number0 * number1,한 상자에는 name0가 number0개 들어있습니다. number1개의 상자 안에 있는 name1는 모두 몇 개일까요?,number0 * number1,71 80 ,오이 ,5680,0
밭에는 name0가 number0개 심어져 있습니다. number1개의 밭에 있는 name1는 모두 몇 개일까요?,number0 * number1,밭에는 name0가 number0개 심어져 있습니다. number1개의 밭에 있는 name1는 모두 몇 개일까요?,number0 * number1,25 11 ,무 ,275,0
한 상자에는 name0추가 number0개 들어있습니다. number1개의 상자 안에 있는 name1추는 모두 몇 개일까요?,number0 * number1,한 상자에는 name0추가 number0개 들어있습니다. number1개의 상자 안에 있는 name1추는 모두 몇 개일까요?,number0 * number1,71 9 ,배 배추 배 ,639,0
토끼 number0마리 당 name0이 number1개 먹을 수 있습니다. number2마리의 토끼는 몇 개의 name1을 먹을 수 있을까요?,number1 * number2,토끼 number0마리 당 name0이 number1개 먹을 수 있습니다. number2마리의 토끼는 몇 개의 name1을 먹을 수 있을까요?,number1 * number2,1 6 10 ,당근 ,60,0
한 상자에는 블루베리가 number0개 들어있습니다. number1개의 상자 안에 있는 블루베리는 모두 몇 개일까요?,number0 * number1,한 상자에는 블루베리가 number0개 들어있습니다. number1개의 상자 안에 있는 블루베리는 모두 몇 개일까요?,number0 * number1,18 53 ,,954,0
한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,70 94 ,감 ,6580,0
김치 number0를 만들려면 name0추 number1개가 필요합니다. number2개의 김치를 만들려면 몇 개의 name1추가 필요한가요?,number1 * number2,김치 number0를 만들려면 name0추 number1개가 필요합니다. number2개의 김치를 만들려면 몇 개의 name1추가 필요한가요?,number1 * number2,1 8 10 ,배 배추 배 ,80,0
원숭이 number0마리는 number1개의 바나나를 먹습니다. number2 마리의 원숭이는 몇 개의 바나나를 먹습니까?,number1 * number2,원숭이 number0마리는 number1개의 바나나를 먹습니다. number2 마리의 원숭이는 몇 개의 바나나를 먹습니까?,number1 * number2,1 14 31 ,,434,0
가방에는 name0이 number0개 들어있습니다. number1개의 가방 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,가방에는 name0이 number0개 들어있습니다. number1개의 가방 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,19 64 ,김밥 ,1216,0
한 학교에 name0 number0개를 준다고 할 때. number1개 학교에 name1을 나눠주려면 몇 개의 name2이 필요한가?,number0 * number1,한 학교에 name0 number0개를 준다고 할 때. number1개 학교에 name1을 나눠주려면 몇 개의 name2이 필요한가?,number0 * number1,28 90 ,빵 ,2520,0
한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,87 66 ,라면 ,5742,0
냉장고에 요구르트가 number0개 들어있습니다. number1개의 냉장고 안에 있는 요구르트는 모두 몇 개일까요?,number0 * number1,냉장고에 요구르트가 number0개 들어있습니다. number1개의 냉장고 안에 있는 요구르트는 모두 몇 개일까요?,number0 * number1,76 61 ,,4636,0
한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,한 상자에는 name0이 number0개 들어있습니다. number1개의 상자 안에 있는 name1은 모두 몇 개일까요?,number0 * number1,24 60 ,감 ,1440,0
"name0, name1이의 name2 점수는 각각 number0점, number1입니다. 이 number2을 제외한 학급의 name3 점수 평균은 number3점 입니다. name4이네 학급 인원수가 number4명일 때, 학급 name5 평균 점수는 몇 점입니까?",( ( number4 - number2 ) * number3 + number0 + number1 ) / number4,"name0, name1이의 name2 점수는 각각 number0점, number1입니다. 이 number2을 제외한 학급의 name3 점수 평균은 number3점 입니다. name4이네 학급 인원수가 number4명일 때, 학급 name5 평균 점수는 몇 점입니까?",( ( number4 - number2 ) * number3 + number0 + number1 ) / number4,98 18 2 25 42 ,태형 석진 음악 ,26.57,0
"name0, name1, name2, name3이의 name4 점수는 각각 number0점, number1점, number2점, number3입니다. 이 number4을 제외한 학급의 name5 점수 평균은 number5점 입니다. name6이네 학급 인원수가 number6명일 때, 학급 name7 평균 점수는 몇 점입니까?",( ( number6 - number4 ) * number5 + number0 + number1 + number2 + number3 ) / number6,"name0, name1, name2, name3이의 name4 점수는 각각 number0점, number1점, number2점, number3입니다. 이 number4을 제외한 학급의 name5 점수 평균은 number5점 입니다. name6이네 학급 인원수가 number6명일 때, 학급 name7 평균 점수는 몇 점입니까?",( ( number6 - number4 ) * number5 + number0 + number1 + number2 + number3 ) / number6,35 82 8 88 4 53 18 ,민영 남준 지민 은지 사회 ,53.06,0
number0명의 학생들이 한 줄로 줄을 섰습니다. name0이의 뒤에 number1명의 학생들이 서 있습니다. name1이의 앞에 서 있는 학생은 몇 명입니까?,number0 - number1 - 1,number0명의 학생들이 한 줄로 줄을 섰습니다. name0이의 뒤에 number1명의 학생들이 서 있습니다. name1이의 앞에 서 있는 학생은 몇 명입니까?,number0 - number1 - 1,17 14 ,정국 ,2,1 (-1 상수)
number0명의 학생들이 한 줄로 줄을 섰습니다. name0의 앞에 number1명의 학생들이 서 있습니다. name1의 뒤에 서 있는 학생은 몇 명입니까?,number0 - number1 - 1,number0명의 학생들이 한 줄로 줄을 섰습니다. name0의 앞에 number1명의 학생들이 서 있습니다. name1의 뒤에 서 있는 학생은 몇 명입니까?,number0 - number1 - 1,65 5 ,유나 ,59,1 (-1 상수)
"달리기 시합에서 name0이는 number0등을 했고, name1이는 number1등을 했습니다. name2는 name3이보다 잘했지만 name4이보다는 못했습니다. name5의 등수는 몇 등입니까?",number0 + 1,"달리기 시합에서 name0이는 number0등을 했고, name1이는 number1등을 했습니다. name2는 name3이보다 잘했지만 name4이보다는 못했습니다. name5의 등수는 몇 등입니까?",number0 + 1,5 7 ,정국 태형 은지 ,6,1 (+1 상수)
키가 큰 사람부터 순서대로 number0명이 한 줄로 서 있습니다. name0이가 앞에서부터 number1 번째에 서 있습니다. 키가 작은 사람부터 순서대로 다시 줄을 서면 name1이는 앞에서부터 몇 번째에 서게 됩니까?,number0 + 1 - number1,키가 큰 사람부터 순서대로 number0명이 한 줄로 서 있습니다. name0이가 앞에서부터 number1 번째에 서 있습니다. 키가 작은 사람부터 순서대로 다시 줄을 서면 name1이는 앞에서부터 몇 번째에 서게 됩니까?,number0 + 1 - number1,5 2 ,정국 ,4,1 (+1 상수)
"number0개의 과일 바나나, name0, 파인애플, name1, 복숭아, 체리, 딸기, name2 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )","number0개의 과일 바나나, name0, 파인애플, name1, 복숭아, 체리, 딸기, name2 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )",8 7 ,배 귤 수박 배 ,8,0
"number0개의 과일 name0, name1, 바나나, 참외, name2, 복숭아, name3, 파인애플 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )","number0개의 과일 name0, name1, 바나나, 참외, name2, 복숭아, name3, 파인애플 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )",8 5 ,배 감 귤 포도 배 ,56,0
"number0개의 과일 참외, name0, 딸기, name1, name2, 체리 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )","number0개의 과일 참외, name0, 딸기, name1, name2, 체리 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )",6 2 ,배 감 수박 배 ,15,0
"number0개의 과일 name0, 바나나, name1, name2, name3, 참외, 파인애플, 복숭아 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )","number0개의 과일 name0, 바나나, name1, name2, name3, 참외, 파인애플, 복숭아 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )",8 3 ,사과 귤 포도 수박 ,56,0
"number0개의 과일 바나나, 딸기, 참외, name0 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )","number0개의 과일 바나나, 딸기, 참외, name0 중에서 number1가지의 과일을 골라서 사는 경우는 모두 몇 가지입니까?","math.comb( number0 , number1 )",4 2 ,사과 ,6,0
참외 number0개를 서로 다른 number1 마리의 오리에게 나누어 주려고 한다. 오리는 적어도 참외 number2개는 받습니다. 참외를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",참외 number0개를 서로 다른 number1 마리의 오리에게 나누어 주려고 한다. 오리는 적어도 참외 number2개는 받습니다. 참외를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",10 8 1 ,,36,"1 (00 마리) , -1 상수"
name0 number0개를 서로 다른 number1마리의 오리에게 나누어 주려고 한다. 오리는 적어도 name1 number2개는 받습니다. name2를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number2 * number2 ) + number2 - 1 , number0 - ( number2 * number2 ) )",name0 number0개를 서로 다른 number1마리의 오리에게 나누어 주려고 한다. 오리는 적어도 name1 number2개는 받습니다. name2를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number2 * number2 ) + number2 - 1 , number0 - ( number2 * number2 ) )",5 2 2 ,포도 ,2,"1 (00 마리) , -1 상수"
name0 number0개를 서로 다른 number1마리의 원숭이에게 나누어 주려고 한다. 원숭이는 적어도 name1 number2개는 받습니다. name2을 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",name0 number0개를 서로 다른 number1마리의 원숭이에게 나누어 주려고 한다. 원숭이는 적어도 name1 number2개는 받습니다. name2을 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",4 3 1 ,감 ,3,"1 (00 마리) , -1 상수"
name0 number0개를 서로 다른 number1 마리의 달팽이에게 나누어 주려고 한다. 달팽이는 적어도 name1 number2개는 받습니다. name2를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",name0 number0개를 서로 다른 number1 마리의 달팽이에게 나누어 주려고 한다. 달팽이는 적어도 name1 number2개는 받습니다. name2를 나누어 주는 방법은 모두 몇 가지 입니까?,"math.comb( number0 - ( number1 * number2 ) + number1 - number2 , number0 - ( number1 * number2 ) )",7 5 1 ,사과 ,15,"1 (00 마리) , -1 상수"
"number0개의 숫자 number1, number2, number3, number4, number5, number6, number7를 한 번씩만 사용하여 number8자리 수를 만들려고 합니다. 만들 수 있는 number9자리 수는 모두 몇 개입니까?",math.factorial( number9 - number1 ) * ( number9 - number1 ),"number0개의 숫자 number1, number2, number3, number4, number5, number6, number7를 한 번씩만 사용하여 number8자리 수를 만들려고 합니다. 만들 수 있는 number9자리 수는 모두 몇 개입니까?",math.factorial( number9 - number1 ) * ( number9 - number1 ),7 1 2 9 0 8 6 4 7 7 ,,4320,1 (0이 포함된 배열과 그렇지 않은 배열 식차이)
"number0개의 숫자 number1, number2, number3, number4, number5를 한 번씩만 사용하여 number6자리 수를 만들려고 합니다. 만들 수 있는 number7자리 수는 모두 몇 개입니까?",math.factorial( number7 ),"number0개의 숫자 number1, number2, number3, number4, number5를 한 번씩만 사용하여 number6자리 수를 만들려고 합니다. 만들 수 있는 number7자리 수는 모두 몇 개입니까?",math.factorial( number7 ),5 7 3 2 5 9 5 5 ,,120,1 (0이 포함된 배열과 그렇지 않은 배열 식차이)
"number0개의 숫자 number1, number2, number3, number4, number5, number6를 한 번씩만 사용하여 number7자리 수를 만들려고 합니다. 만들 수 있는 number8자리 수는 모두 몇 개입니까?",math.factorial( number8 - 1 ) * ( number8 - 1 ),"number0개의 숫자 number1, number2, number3, number4, number5, number6를 한 번씩만 사용하여 number7자리 수를 만들려고 합니다. 만들 수 있는 number8자리 수는 모두 몇 개입니까?",math.factorial( number8 - 1 ) * ( number8 - 1 ),6 3 8 9 5 0 7 6 6 ,,600,1 (0이 포함된 배열과 그렇지 않은 배열 식차이)
"number0개의 숫자 number1, number2, number3를 한 번씩만 사용하여 number4자리 수를 만들려고 합니다. 만들 수 있는 number5자리 수는 모두 몇 개입니까?",math.factorial( number5 ),"number0개의 숫자 number1, number2, number3를 한 번씩만 사용하여 number4자리 수를 만들려고 합니다. 만들 수 있는 number5자리 수는 모두 몇 개입니까?",math.factorial( number5 ),3 8 6 4 3 3 ,,6,1 (0이 포함된 배열과 그렇지 않은 배열 식차이)
"number0개의 수 number1, number2, number3가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( number1 , number2 , number3 ) - min( number1 , number2 , number3 )","number0개의 수 number1, number2, number3가 있습니다. 그 중에서 가장 큰 수와 가장 작은 수의 차는 얼마입니까?","max( number1 , number2 , number3 ) - min( number1 , number2 , number3 )",3 220 376 507 ,,287,0
어떤 소수의 소수점을 왼쪽으로 number0자리 옮기면 원래보다 number1만큼 작아집니다. 원래의 소수를 구하시오,number1 / (1 - ( 10 ** ( ( -1 ) * number0 ) ) ),어떤 소수의 소수점을 왼쪽으로 number0자리 옮기면 원래보다 number1만큼 작아집니다. 원래의 소수를 구하시오,number1 / (1 - ( 10 ** ( ( -1 ) * number0 ) ) ),2 16.24 ,,16.40,1 (어려운 문제 -1 상수) 왼쪽/오른쪽 옮기는 방향 주의 + rounding 하면 답이 정확하지 않을 수 있음
어떤 소수의 소수점을 왼쪽으로 number0자리 옮기면 원래보다 number1만큼 작아집니다. 원래의 소수를 구하시오,number1 / ( number0 - ( 10 ** ( ( -1 ) * number0 ) ) ),어떤 소수의 소수점을 왼쪽으로 number0자리 옮기면 원래보다 number1만큼 작아집니다. 원래의 소수를 구하시오,number1 / ( number0 - ( 10 ** ( ( -1 ) * number0 ) ) ),1 0.59 ,,0.66,1 (어려운 문제 -1 상수)
어떤 소수의 소수점을 오른쪽으로 number0자리 옮기면 원래보다 number1만큼 커집니다. 원래의 소수를 구하시오,number1 / ( ( 10 ** number0 ) - 1 ),어떤 소수의 소수점을 오른쪽으로 number0자리 옮기면 원래보다 number1만큼 커집니다. 원래의 소수를 구하시오,number1 / ( ( 10 ** number0 ) - 1 ),2 10.28 ,,0.10,1 (어려운 문제 -1 상수)
어떤 소수의 소수점을 오른쪽으로 number0자리 옮기면 원래보다 number1만큼 커집니다. 원래의 소수를 구하시오,number1 / ( ( 10 ** number0 ) - 1 ),어떤 소수의 소수점을 오른쪽으로 number0자리 옮기면 원래보다 number1만큼 커집니다. 원래의 소수를 구하시오,number1 / ( ( 10 ** number0 ) - 1 ),4 77.09 ,,0.01,1 (어려운 문제 -1 상수)
"number0개의 수 number1, number2, number3로 나누어 떨어질 수 있는 number4자리 수는 모두 몇 개 있습니까?","sum( [ not ( sum( bool( j % i ) for i in [ number1 , number2 , number3 ] ) ) for j in range( 10 ** ( number4 - 1 ) , 10 ** number4 ) ] )","number0개의 수 number1, number2, number3로 나누어 떨어질 수 있는 number4자리 수는 모두 몇 개 있습니까?","sum( [ not ( sum( bool( j % i ) for i in [ number1 , number2 , number3 ] ) ) for j in range( 10 ** ( number4 - 1 ) , 10 ** number4 ) ] )",3 9 4 5 3 ,,5,1 (00 자리 수)
어떤 수에서 number0을 빼야 하는데 잘못하여 number1을 뺀 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 + number1 - number0,어떤 수에서 number0을 빼야 하는데 잘못하여 number1을 뺀 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 + number1 - number0,41 27 22 ,,8,빼야하는데 잘못뺌
어떤 수에서 number0을 빼야 하는데 잘못하여 number1을 더한 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 - number1 - number0,어떤 수에서 number0을 빼야 하는데 잘못하여 number1을 더한 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 - number1 - number0,30 81 150 ,,39,빼야하는데 잘못더함
어떤 수에서 number0을 더해야 하는데 잘못하여 number1을 뺀 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 + number1 + number0,어떤 수에서 number0을 더해야 하는데 잘못하여 number1을 뺀 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 + number1 + number0,49 30 40 ,,119,더해야하는데 뺌
어떤 수에서 number0을 더해야 하는데 잘못하여 number1을 더한 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 - number1 + number0,어떤 수에서 number0을 더해야 하는데 잘못하여 number1을 더한 결과가 number2이 나왔습니다. 바르게 계산한 결과를 구하시오.,number2 - number1 + number0,32 15 96 ,,113,더해야하는데 잘못더함
"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",4982 - 689,"name0이는 number0자리 수와 number1자리 수의 뺄셈을 하려 합니다. name1이는 number2자리 수의 number3자리 숫자 number4를 number5으로 잘못 보았고, number6자리 수의 number7자리 숫자와 number8자리 숫자를 바꾸어 number9라고 잘못 보았습니다. name2이가 구한 차는 number10 일 때, 바르게 계산한 결과를 구하시오.",4982 - 689,4 3 4 100 9 1 3 100 10 869 3313 ,유정 ,5671,1 (00 자리 수)
