Question,Equation,answer
"남준이는 빨간색 색연필 7자루, 파란색 색연필 3자루, 보라색 색연필 1자루를 가지고 있습니다. 남준이가 가지고 있는 빨간색 색연필은 모두 몇 자루일까요?",7,7
"윤기는 딸기 맛 사탕 2개, 포도 맛 사탕 4개, 우유 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 사탕은 모두 몇 개일까요?",2 + 4 + 6,12
"윤기는 딸기 맛 사탕 2개, 포도 맛 사탕 4개, 우유 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 포도 맛 사탕과 딸기 맛 사탕은 모두 몇 개일까요?",4 + 2,6
"윤기는 딸기 맛 사탕 2개, 포도 맛 사탕 4개, 우유 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 우유 맛 사탕은 모두 몇 개일까요?",6,6
"윤기는 딸기 맛 사탕 2개, 포도 맛 사탕 4개, 우유 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 딸기 맛 사탕과 포도 맛 사탕은 모두 몇 개일까요?",2 + 4,6
"윤기는 포도 맛 사탕 2개, 우유 맛 사탕 4개, 딸기 맛 사탕 6개를 가지고 있습니다. 윤기가 가지고 있는 사탕은 모두 몇 개일까요?",2 + 4 + 6,12
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 읽은 책은 모두 몇 권일까요?",3 + 9 + 1,13
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 읽은 동화책과 만화책은 모두 몇 권일까요?",9 + 1,10
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 읽은 만화책과 위인전은 모두 몇 권일까요?",3 + 1,4
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 읽은 동화책은 모두 몇 권일까요?",9,9
"호석이가 방학동안 위인전 3권, 동화책 9권, 만화책 1권을 읽었습니다. 호석이가 방학 동안 위인전과 동화책은 모두 몇 권일까요?",3 + 9,12
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 색종이는 모두 몇 장일까요?",7 + 6 + 3,16
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 파란색 색종이와 빨간색 색종이는 모두 몇 장일까요?",7 + 6,13
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 노란색 색종이와 빨간색 색종이는 모두 몇 장일까요?",3 + 6,9
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 노란색 색종이는 모두 몇 장일까요?",3,3
"민영이는 파란색 색종이 7장, 빨간색 색종이 6장, 노란색 색종이 3장을 가지고 있습니다. 민영이가 가지고 있는 노란색 색종이와 파란색 색종이는 모두 몇 장일까요?",3 + 7,10
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 적게 주웠습니다. 유정이가 주운 나뭇잎은 모두 몇 장일까요?",9 + 9 - 3,15
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 적게 주웠습니다. 유정이가 주운 은행잎은 모두 몇 장일까요?",9 - 3,6
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 적게 주웠습니다. 유정이가 주운 단풍잎은 모두 몇 장일까요?",9,9
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 많이 주웠습니다. 유정이가 주운 나뭇잎은 모두 몇 장일까요?",9 + 9 + 3,21
"유정이는 단풍잎을 9장 주웠고, 은행잎은 단풍잎보다 3장 더 많이 주웠습니다. 유정이가 주운 은행잎은 모두 몇 장일까요?",9 + 3,12
연잎 위에 개구리가 7마리 앉아 있습니다. 잠시 후에 6마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?,7 + 6,13
연잎 위에 개구리가 7마리 앉아 있습니다. 잠시 후에 6마리가 연잎에서 나갔습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?,7 - 6,1
연잎 위에 개구리가 7마리 앉아 있습니다. 잠시 후에 두꺼비 6마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?,7,7
연잎 위에 개구리가 7마리 앉아 있습니다. 잠시 후에 두꺼비 6마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 두꺼비는 모두 몇 마리일까요?,6,6
연잎 위에 개구리가 7마리 앉아 있던 중 6마리가 더 와서 연잎 위에 앉았습니다. 연잎 위에 앉아 있는 개구리는 모두 몇 마리일까요?,7 + 6,13
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 주고, 정국이에게 3자루를 주었습니다. 남은 색연필은 몇 자루일까요?",8 - 2 - 3,3
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 주고, 정국이에게 3자루를 받았습니다. 남은 색연필은 몇 자루일까요?",8 - 2 + 3,11
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 받고, 정국이에게 3자루를 주었습니다. 남은 색연필은 몇 자루일까요?",8 + 2 - 3,7
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 받고, 정국이에게 3자루를 받었습니다. 은지가 가지고 있는 색연필은 몇 자루일까요?",8 + 2 + 3,13
"은지는 색연필을 8자루 가지고 있습니다. 그중에서 유나에게 2자루를 주고, 정국이에게 3자루를 주었습니다. 은지가 유나와 정국이에게 준 색연필은 몇 자루일까요?",2 + 3,5
지민이는 3층에서 엘레베이터를 타서 7층 더 올라가서 내렸습니다. 아영이는 몇 층에서 내렸을까요?,3 + 7,10
지민이는 3층에서 엘레베이터를 타서 1층 더 내려가서 내렸습니다. 아영이는 몇 층에서 내렸을까요?,3 - 1,2
지민이는 3층에서 엘레베이터를 타서 7층 더 올라가서 내렸습니다. 할아버지는 아영이보다 3층 더 올라가서 내렸다면 할아버지는 몇 층에서 내렸을까요?,3 + 7 + 3,13
지민이는 7층에서 엘레베이터를 타서 2층 더 내려가서 내렸습니다. 할아버지는 아영이보다 3층 더 내려가서 내렸다면 할아버지는 몇 층에서 내렸을까요?,7 - 2 - 3,2
지민이는 3층에서 엘레베이터를 타서 7층 더 올라가서 내렸습니다. 할아버지는 아영이보다 3층 더 올라가서 내렸다면 아영이는 몇 층에서 내렸을까요?,3 + 7,10
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 많이 잡았습니다. 석호가 잡은 물고기는 모두 몇 마리일까요?",5 + 5 + 4,14
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 많이 잡았습니다. 석호가 잡은 잉어는 모두 몇 마리일까요?",5 + 4,9
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 많이 잡았습니다. 석호가 잡은 붕어는 모두 몇 마리일까요?",5,5
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 적게 잡았습니다. 석호가 잡은 물고기는 모두 몇 마리일까요?",5 + 5 - 4,6
"물고기 잡기 체험장에서 석진이는 붕어를 5마리 잡았고, 잉어는 붕어보다 4마리 더 적게 잡았습니다. 석호가 잡은 잉어는 모두 몇 마리일까요?",5 - 4,1
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 꽃은 모두 몇 송이일까요?",2 + 3 + 3,8
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 장미와 국화는 모두 몇 송이일까요?",3 + 3,6
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 백합과 국화는 모두 몇 송이일까요?",2 + 3,5
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 꽃 중 가장 많은 꽃과 가장 적은 꽃의 수의 차는 얼마일까요?","max( 2 , 3 , 3 ) - min( 2 , 3 , 3 )",1
"태형이는 꽃집에서 백합 2송이, 장미 3송이, 국화 3송이를 샀습니다. 태형이가 산 장미와 백합은 모두 몇 송이일까요?",3 + 2,5
어린이 16명에게 사탕을 한 개씩 나누어 주려고 합니다. 사탕이 8개 있다면 몇 개 더 필요한지 구하세요.,16 * 1 - 8,8
어린이 16명에게 사탕을 한 개씩 나누어 주려고 합니다. 사탕이 24개 있다면 사탕을 나누어 준 후 몇 개가 남을까요?,24 - 16 * 1,8
어린이 16명에게 사탕을 한 개씩 나누어 주려고 합니다. 사탕이 8개 있다면 몇 명의 어린이만 받게 될까요?,1 * 8,8
어린이 16명에게 사탕을 한 개씩 나누어 주려고 합니다. 사탕이 8개 있다면 몇 명의 어린이가 못 받을까요?,16 - 1 * 8,8
"어린이 16명에게 사탕을 한 개씩 나누어 주려고 할 떄, 사탕이 8개 있다면 몇 개 더 필요한지 구하세요.",16 * 1 - 8,8
9와 어떤 수의 합은 13입니다. 어떤 수는 얼마일까요?,13 - 9,4
9와 어떤 수의 차는 13입니다. 어떤 수가 9보다 크다면 어떤 수는 얼마일까요?,9 + 13,22
13와 어떤 수의 차는 9입니다. 어떤 수가 13보다 작다면 어떤 수는 얼마일까요?,13 - 9,4
9와 어떤 수의 곱은 36입니다. 어떤 수는 얼마일까요?,36 / 9,4
어떤 수와 9의 합은 13입니다. 어떤 수는 얼마일까요?,13 - 9,4
어떤 수보다 5 큰 수는 11입니다. 어떤 수는 얼마일까요?,11 - 5,6
어떤 수와 어떤 수보다 5 큰 수의 합은 11입니다. 어떤 수는 얼마일까요?,( 11 - 5 ) / 2,3
어떤 수와 어떤 수보다 5 큰 수의 합은 11입니다. 어떤 수보다 5 큰 수는 얼마일까요?,( 11 - 5 ) / 2 + 5,8
어떤 수와 어떤 수보다 5 큰 수의 합은 11입니다. 어떤 수보다 3 작은 수는 얼마일까요?,( 11 - 5 ) / 2 - 3,0
어떤 수보다 5 큰 수는 11입니다. 어떤 수보다 2 작은 수는 얼마일까요?,11 - 5 - 2,4
어떤 수보다 5 작은 수는 11입니다. 어떤 수는 얼마일까요?,11 + 5,16
어떤 수보다 5 작은 수는 11입니다. 어떤 수와 어떤 수보다 5 작은 수의 합은 얼마일까요?,11 + 5 + 11,27
어떤 수보다 5 작은 수는 11입니다. 어떤 수보다 3 작은 수는 얼마일까요?,11 + 5 - 3,13
어떤 수와 어떤 수보다 5 작은 수의 합은 17입니다. 어떤 수는 얼마일까요?,( 17 + 5 ) / 2,11
어떤 수와 어떤 수보다 5 작은 수의 합은 17입니다. 어떤 수보다 3 큰 수는 얼마일까요?,( 17 + 5 ) / 2 + 3,14
어떤 수를 2번 더했더니 12가 되었습니다. 어떤 수는 얼마일까요?,12 // 2,6
어떤 수를 2번 곱했더니 36가 되었습니다. 어떤 수는 얼마일까요?,36 ** ( 1 / 2 ),6
어떤 수를 2번 더했더니 12가 되었다면 어떤 수는 얼마일까요?,12 // 2,6
어떤 수를 2번 더했더니 12가 되었습니다. 어떤 수를 2번 곱하면 얼마일까요?,( 12 // 2 ) ** 2,6
어떤 수를 2번 더했더니 12가 되었습니다. 어떤 수에서 1을 빼면 얼마일까요?,12 // 2 - 1,5
"남준이의 나이는 8살입니다. 형은 남준이보다 3살 더 많고, 누나는 형보다 2살 더 많습니다. 누나의 나이는 몇 살일까요?",8 + 3 + 2,13
"남준이의 나이는 8살입니다. 형은 남준이보다 3살 더 많고, 누나는 남준이보다 2살 더 많습니다. 누나의 나이는 몇 살일까요?",8 + 2,10
"남준이의 나이는 8살입니다. 형은 남준이보다 3살 더 많고, 누나는 형보다 2살 더 많습니다. 형의 나이는 몇 살일까요?",8 + 3,11
"남준이의 나이는 8살입니다. 형은 남준이보다 3살 더 많고, 누나는 형보다 2살 더 적습니다. 누나의 나이는 몇 살일까요?",8 + 3 - 2,9
"남준이의 나이는 8살입니다. 누나는 남준이보다 3살 더 많고, 형은 누나보다 2살 더 많습니다. 형의 나이는 몇 살일까요?",8 + 3 + 2,13
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 아침, 점심, 저녁에 말에게 준 당근은 모두 몇 개일까요?",4 + 7 + 8,19
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 점심, 저녁에 말에게 준 당근은 모두 몇 개일까요?",7 + 8,15
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 저녁에 말에게 준 당근은 모두 몇 개일까요?",8,8
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 아침, 저녁에 말에게 준 당근은 모두 몇 개일까요?",4 + 8,12
"윤기는 말에게 당근을 아침에 4개 주고, 점심에 7개 주고, 저녁에 8개 주었습니다. 윤기가 하루 동안 말에게 준 당근은 모두 몇 개일까요?",4 + 7 + 8,19
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 많이 먹었습니다. 호석이와 민영이가 먹은 고구마는 모두 몇 개일까요?",6 + 6 + 3,15
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 많이 먹었습니다. 호석이가 먹은 고구마는 모두 몇 개일까요?",6,6
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 많이 먹었습니다. 민영이가 먹은 고구마는 모두 몇 개일까요?",6 + 3,9
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 적게 먹었습니다. 호석이와 민영이가 먹은 고구마는 모두 몇 개일까요?",6 + 6 - 3,9
"고구마를 호석이는 6개 먹었고, 민영이는 호석이보다 3개 더 적게 먹었습니다. 민영이가 먹은 고구마는 모두 몇 개일까요?",6 - 3,3
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 내리고, 두 번째 정류장에서 승객 4명이 내렸습니다. 버스에 남은 승객은 몇 명일까요?",11 - 2 - 4,5
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 타고, 두 번째 정류장에서 승객 4명이 내렸습니다. 버스에 남은 승객은 몇 명일까요?",11 + 2 - 4,9
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 내리고, 두 번째 정류장에서 승객 4명이 탔습니다. 버스에 남은 승객은 몇 명일까요?",11 - 2 + 4,13
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 타고, 두 번째 정류장에서 승객 4명이 탔습니다. 버스에 남은 승객은 몇 명일까요?",11 + 2 + 4,5
"버스에 승객이 11명 있었습니다. 첫 번째 정류장에서 승객 2명이 내리고, 두 번째 정류장에서 승객 4명이 내리고, 세 번째 정류장에서 승객 2명이 탔습니다. 버스에 남은 승객은 몇 명일까요?",11 - 2 - 4 + 2,7
"유정이는 초콜릿 14개를 가지고 있었는데 언니에게 5개를 주고, 동생에게 3개를 주었습니다. 유정이에게 남은 초콜릿은 몇 개일까요?",14 - 5 - 3,6
"유정이는 초콜릿 14개를 가지고 있었는데 언니에게 5개를 주고, 동생에게서 3개를 받았습니다. 유정이에게 남은 초콜릿은 몇 개일까요?",14 - 5 + 3,12
"유정이는 초콜릿 14개를 가지고 있었는데 언니에게서 5개를 받고, 동생에게 3개를 주었습니다. 유정이에게 남은 초콜릿은 몇 개일까요?",14 + 5 - 3,16
"유정이는 초콜릿 14개를 가지고 있었는데 언니에게서 5개를 받고, 동생에게서 3개를 받았습니다. 유정이가 가진 초콜릿은 몇 개일까요?",14 + 5 + 3,22
"유정이는 초콜릿 14개를 가지고 있었습니다. 언니에게 5개를 주고, 동생에게 3개를 주었다면 유정이에게 남은 초콜릿은 몇 개일까요?",14 - 5 - 3,6
"도화지가 12장 있습니다. 그중에서 은지가 5장을 사용하고, 유나가 4장을 사용했습니다. 은지와 유나가 사용하고 남은 도화지는 몇 장일까요?","12 - 5 - 4 ",3
"도화지가 12장 있습니다. 그중에서 은지가 5장을 가져가고, 유나가 4장을 가져갔습니다. 남은 도화지는 몇 장일까요?",12 - 5 - 4,3
"도화지가 12장 있습니다. 그중에서 은지와 유나가 각각 5장, 4장씩 사용했습니다. 은지와 유나가 사용하고 남은 도화지는 몇 장일까요?",12 - 5 - 4,3
"도화지가 12장 있습니다. 그중에서 은지가 5장을 추가하고, 유나가 4장을 추가했습니다. 도화지는 총 몇 장일까요?",12 + 5 + 4,21
"도화지가 12장 있습니다. 은지가 5장을 추가하고, 유나가 4장을 가져갔다면 남은 도화지는 몇 장일까요?",12 + 5 - 4,13
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 구슬 7개를 잃었다면 정국이에게 남은 구슬은 몇 개일까요?,9 + 5 - 7,7
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 파란색 구슬 2개를 잃었다면 정국이에게 남은 구슬은 몇 개일까요?,9 + 5 - 2,12
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 파란색 구슬 2개를 잃었다면 정국이에게 남은 파란색 구슬은 몇 개일까요?,5 - 2,3
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 파란색 구슬 2개를 잃었다면 정국이에게 남은 노란색 구슬은 몇 개일까요?,9,9
정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 노란색 구슬 2개를 잃었다면 정국이에게 남은 노란색 구슬은 몇 개일까요?,9 - 2,7
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 구슬 7개를 잃고 구슬 3개를 얻었다면, 정국이에게 남은 구슬은 몇 개일까요?",9 + 5 - 7 + 3,10
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 노란색 구슬 7개를 잃고 파란색 구슬 3개를 얻었다면, 정국이에게 남은 구슬은 몇 개일까요?",9 + 5 - 7 + 3,10
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 노란색 구슬 7개를 잃고 파란색 구슬 3개를 얻었다면, 정국이에게 남은 노란색 구슬은 몇 개일까요?",9 - 7,2
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 노란색 구슬 7개를 잃고 파란색 구슬 3개를 얻었다면, 정국이에게 남은 파란색 구슬은 몇 개일까요?",5 + 3,8
"정국이는 노란색 구슬 9개와 파란색 구슬 5개를 가지고 있습니다. 놀이를 하다가 노란색 구슬 7개를 얻고 파란색 구슬 3개를 잃었다면, 정국이에게 남은 구슬은 몇 개일까요?",9 + 5 + 7 - 3,18
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 적게 모았습니다. 지민이가 모은 우표와 엽서는 모두 몇 장일까요?",9 + 9 - 3,15
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 적게 모았습니다. 지민이가 모은 엽서는 모두 몇 장일까요?",9 - 3,6
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 적게 모았습니다. 지민이가 모은 우표는 모두 몇 장일까요?",9,9
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 많이 모았습니다. 지민이가 모은 우표와 엽서는 모두 몇 장일까요?",9 + 9 + 3,21
"지민이는 우표는 9장 모았고, 엽서는 우표보다 3장 더 많이 모았습니다. 지민이가 모은 엽서는 모두 몇 장일까요?",9 + 3,12
어린이 13명에게 공책을 한 권씩 나누어 주려고 합니다. 공책이 7권 있다면 몇 권 더 필요할까요?,13 - 7,6
어린이 13명에게 공책을 한 권씩 나누어 주려고 합니다. 공책이 14권 있다면 몇 권 남을까요?,14 - 13,1
공책을 한 권씩 어린이 13명에게 나누어 주려고 합니다. 공책이 7권 있다면 몇 권 더 필요할까요?,13 - 7,6
공책을 한 권씩 어린이 13명에게 나누어 주려고 합니다. 공책이 14권 있다면 몇 권 남을까요?,14 - 13,1
공책 14권을 어린이 13명에게 나누어 주려고 합니다. 공책을 나누고 나면 몇 권 남을까요?,14 % 13,1
"수족관에 수컷 돌고래가 9마리, 암컷 돌고래가 9마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?",9 + 9,18
"수족관에 암컷 돌고래가 9마리, 수컷 돌고래가 9마리 있습니다. 수족관에 있는 돌고래는 모두 몇 마리일까요?",9 + 9,18
"수족관에 수컷 돌고래가 9마리, 암컷 돌고래가 9마리 있습니다. 수족관에 있는 암컷 돌고래는 모두 몇 마리일까요?",9,9
"수족관에 수컷 돌고래가 9마리, 암컷 돌고래가 9마리 있습니다. 암컷 돌고래와 수컷 돌고래의 수의 차는 얼마일까요?",abs( 9 + 9 ),0
"수족관에 돌고래가 18마리 있고, 이 중 암컷 돌고래가 9마리 있습니다. 수족관에 있는 수컷 돌고래는 모두 몇 마리일까요?",18 - 9,9
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 적게 모았습니다. 남준이와 유정이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?",8 + 8 - 3,13
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 적게 모았습니다. 유정이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?",8 - 3,5
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 많이 모았습니다. 남준이와 유정이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?",8 + 8 + 3,19
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 많이 모았습니다. 유정이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?",8 + 3,11
"칭찬 붙임딱지를 남준이는 8장 모았고, 유정이는 남준이보다 3장 더 적게 모았습니다. 남준이가 모은 칭찬 붙임딱지는 모두 몇 장일까요?",8,8
"운동장에 남자 어린이가 14명, 여자 어린이가 8명 있습니다. 남자 어린이는 여자 어린이보다 몇 명 더 많을까요?",abs(14 - 8),6
"운동장에 남자 어린이가 8명, 여자 어린이가 14명 있습니다. 남자 어린이는 여자 어린이보다 몇 명 더 적을까요?",abs(14 - 8),6
"운동장에 여자 어린이가 14명, 남자 어린이가 8명 있습니다. 남자 어린이는 여자 어린이보다 몇 명 더 많을까요?",abs(14 - 8),6
"운동장에 남자 어린이가 14명, 여자 어린이가 8명 있습니다. 운동장에 어린이가 몇 명있나요?",14 + 8,22
"운동장에 남자 어린이가 14명, 여자 어린이가 8명 있습니다. 운동장에 남자 어린이와 여자 어린이 중 누가 더 많나요?",'남자 어린이' if 14 > 8 else '여자 어린이',남자 어린이
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 이틀 동안 누가 골을 더 많이 넣었을까요?",'윤기' if 6 + 8 > 7 + 5 else '호석',윤기
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 이틀 동안 누가 골을 더 적게 넣었을까요?",'윤기' if 6 + 8 < 7 + 5 else '호석',호석
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 윤기와 호석이가 오늘 넣은 골은 몇 개일까요?",8 + 5,13
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 윤기와 호석이가 어제 넣은 골은 몇 개일까요?",6 + 7,13
"윤기와 호석이는 어제와 오늘 축구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 이틀 동안 누가 골을 더 많이 넣었을까요?",'윤기' if 6 + 8 > 7 + 5 else '호석',윤기
"윤기와 호석이는 어제와 오늘 농구 연습을 하였습니다. 윤기는 어제 6개, 오늘 8개의 골을 넣었고, 호석이는 어제 7개, 오늘 5개의 골을 넣었습니다. 어제는 누가 골을 더 많이 넣었을까요?",'윤기' if 6 > 7 else '호석',호석
민영이는 연필을 한 타 가지고 있습니다. 그 중에서 5자루를 동생에게 주었을 때 민영이에게 남은 연필은 몇 자루인지 구하세요.,12 * 1 - 5,7
민영이는 연필을 한 타 가지고 있습니다. 5자루를 동생에게 더 받았을 때 민영이가 가진 연필은 몇 자루인지 구하세요.,12 * 1 + 5,17
민영이는 연필을 한 타 가지고 있습니다. 민영이가 가진 연필은 총 몇 자루인가요?,12 * 1,12
민영이는 가지고 있는 연필을 한 타 중에서 5자루를 동생에게 주었을 때 민영이에게 남은 연필은 몇 자루인지 구하세요.,12 * 1 - 5,7
민영이는 연필을 한 타 가지고 있습니다. 그 중에서 5자루를 동생에게 주고 3자루를 언니에게서 더 받았을 때 민영이에게 남은 연필은 몇 자루인지 구하세요.,12 * 1 - 5 + 3,10
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 정국이와 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 + 7 + 4,18
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 + 4,11
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 정국이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7,7
"저번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 정국이와 석진이가 저번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 + 7 + 4,18
"이번 달에 위인전을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 많이 읽었습니다. 정국이와 석진이가 이번 달에 읽은 위인전은 모두 몇 권인지 구하세요.",7 + 7 + 4,18
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 정국이와 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 + 7 - 4,10
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 정국이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7,7
"이번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 석진이가 이번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 - 4,3
"저번 달에 동화책을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 정국이와 석진이가 저번 달에 읽은 동화책은 모두 몇 권인지 구하세요.",7 + 7 - 4,10
"이번 달에 위인전을 정국이는 7권 읽었고, 석진이는 정국이보다 4권 더 적게 읽었습니다. 정국이와 석진이가 이번 달에 읽은 위인전은 모두 몇 권인지 구하세요.",7 + 7 - 4,10
유나는 기차를 타고 할머니 댁에 가고 있습니다. 기차 안에는 처음에 96명이 타고 있었는데 첫 번째 역에서 74명이 내리고 57명이 더 탔습니다. 기차 안에는 모두 몇 명이 타고 있는지 쓰시오.,96 - 74 + 57,79
