Question,Equation,answer
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개인가요?,37  * 2 + 28 * 4,186
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개일까?,37  * 2 + 28 * 4,186
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개인가?,37  * 2 + 28 * 4,186
정국이네 농장에는 닭 37마리와 강아지 28마리가 있습니다. 정국이네 농장에 있는 닭과 강아지의 다리의 수는 모두 몇 개일까요?,37  * 2 + 28 * 4,186
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개입니까?,20 * 7,140
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개인가?,20 * 7,140
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개인가요?,20 * 7,140
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개일까요?,20 * 7,140
한 상자에 빵이 20개씩 들어 있습니다. 7상자가 있다면 빵의 개수는 몇 개일까?,20 * 7,140
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개입니까?,( 24 + 15 ) * 4,156
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개인가요?,( 24 + 15 ) * 4,156
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개일까요?,( 24 + 15 ) * 4,156
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개일까?,( 24 + 15 ) * 4,156
태형이는 딱지를 하루에 24개 남준이는 하루에 15개 접습니다. 두사람이 4일동안 접은 딱지의 개수는 모두 몇 개인가?,( 24 + 15 ) * 4,156
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은 무엇인가요?",'사탕' if 37 * 6 > 28 * 8 else '과자',과자
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은 무엇인가?",'사탕' if 37 * 6 > 28 * 8 else '과자',과자
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은 무엇일까요?",'사탕' if 37 * 6 > 28 * 8 else '과자',과자
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은?",'사탕' if 37 * 6 > 28 * 8 else '과자',과자
"사탕은 한 봉지에 37개씩 들어있고 과자는 한 봉지에 28개씩 들어있습니다. 사탕은 6봉지, 과자는 8봉지가 있다면 더 많은 것은 어떤 것인가요?",'사탕' if 37 * 6 > 28 * 8 else '과자',과자
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개입니까?,96 - ( 6 * 13 ),18
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개인가?,96 - ( 6 * 13 ),18
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개일까?,96 - ( 6 * 13 ),18
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개인가요?,96 - ( 6 * 13 ),18
호석이는 연필 96자루를 가지고 있습니다. 호석이는 연필을 한 사람에게 6자루씩 13명에게 나누어 주었다면 남은 연필의 수는 모두 몇 개일까요?,96 - ( 6 * 13 ),18
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이를 구하시오.,10 * 4 + 1,41
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이를 구해라.,10 * 4 + 1,41
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이는?,10 * 4 + 1,41
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이를 구하면?,10 * 4 + 1,41
올해 유나의 나이는 10세이고 유나 어머니의 나이는 유나의 나이의 4배입니다. 내년의 유나 어머니의 나이를 써라.,10 * 4 + 1,41
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m인가요?",( 2 * 1000 ) - ( 1 * 1000 + 800 ),200
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m인가?",( 2 * 1000 ) - ( 1 * 1000 + 800 ),200
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m일까?",( 2 * 1000 ) - ( 1 * 1000 + 800 ),200
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m인지 구해라.",( 2 * 1000 ) - ( 1 * 1000 + 800 ),200
"태형이는 집에서 2km 떨어진 도서관에 갔다. 1km 800m는 자전거를 타고 가고, 나머지는 걸어서 갔을 때, 태형이가 걸어간 거리는 몇 m인지 써라.",( 2 * 1000 ) - ( 1 * 1000 + 800 ),200
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm입니까?,( 5 * 10 + 3 + 46 ) / 10,9.9
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm인가?,( 5 * 10 + 3 + 46 ) / 10,9.9
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm인가요?,( 5 * 10 + 3 + 46 ) / 10,9.9
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm일까?,( 5 * 10 + 3 + 46 ) / 10,9.9
5cm 3mm와 46mm 길이의 리본 두개를 이어 붙이면 길이는 몇 cm일까요?,( 5 * 10 + 3 + 46 ) / 10,9.9
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초입니까?,7 * 60 + 38 + 287,808
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초인가?,7 * 60 + 38 + 287,808
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초인가요?,7 * 60 + 38 + 287,808
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초일까?,7 * 60 + 38 + 287,808
석진이가 간식을 먹기 위해 전자레인지에 팝콘을 넣었습니다. 7분 38초 동안 가열한 후 꺼내서 다시 287초를 더 가열하였습니다. 석진이가 기다린 시간은 몇 초일까요?,7 * 60 + 38 + 287,808
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 쓰시오.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,2.5
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 써라.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,2.5
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 구해라.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,2.5
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 알아내시오.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,2.5
태형이네 집에서 도서관까지는 4km 700m이고 도서관에서 박물관까지는 2km 200m입니다. 태형이네 집에서 도서관까지의 거리는 도서관에서 박물관까지의 거리보다 몇 km 더 먼지 구하시오.,( ( 4 * 1000 + 700 ) - ( 2 * 1000 + 200 ) ) / 1000,2.5
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm가 되었나요?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),78
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm인가요?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),78
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm일까요?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),78
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm인가?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),78
윤기는 3cm 2mm 짜리 노란색 수수깡과 4cm 6mm 짜리 빨간색 수수깡을 이어 붙였다. 이어서 붙인 수수깡의 길이는 몇 mm일까?,( 3 * 10 + 2 ) + ( 4 * 10 + 6 ),78
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개입니까?,24 * 5 + 20 * 4,200
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개인가?,24 * 5 + 20 * 4,200
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개인가요?,24 * 5 + 20 * 4,200
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개일까요?,24 * 5 + 20 * 4,200
마트에서 과자를 바구니에는 24개씩 넣고 상자에는 20개씩 넣었습니다. 바구니 5개와 상자 4개에 들어있는 과자는 모두 몇 개일까?,24 * 5 + 20 * 4,200
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm입니까?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),25.4
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm인가?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),25.4
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm일까?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),25.4
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm인가요?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),25.4
길이가 14cm 6mm인 종이테이프 두 장을 3cm 8mm겹치게 이어 붙였습니다. 이어 붙인 종이테이프의 전체 길이는 몇 cm일까요?,( 14 * 10 + 6 ) * 2 - ( 3 * 10 + 8 ),25.4
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은 지 쓰시오.",( 408 / 17 ) + ( 570 / 38 ),39
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은 지 써라.",( 408 / 17 ) + ( 570 / 38 ),39
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은 지 구해라.",( 408 / 17 ) + ( 570 / 38 ),39
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은가?",( 408 / 17 ) + ( 570 / 38 ),39
"한 상자에 참외는 17개씩 담을 수 있고, 오이는 38개씩 담을 수 있습니다. 참외 408개와 오이 570개를 각각 상자에 담았을 때 참외가 몇 상자 더 많은가요?",( 408 / 17 ) + ( 570 / 38 ),39
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것입니까?,685 % 15,13
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것인가?,685 % 15,13
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것인가요?,685 % 15,13
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것일까요?,685 % 15,13
호석이는 배 685개를 상자에 15개씩 담아 포장하였습니다. 포장하고 남는 배는 몇 개인지 옳게 구한 것은 어느 것일까?,685 % 15,13
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수를 구하시오.,497 % ( 12 * 5 ),17
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수를 구해라.,497 % ( 12 * 5 ),17
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수를 구하여라.,497 % ( 12 * 5 ),17
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수를 쓰시오.,497 % ( 12 * 5 ),17
연필 5타를 담을 수 있는 상자에 연필을 나누어 포장하려고 할 때 갖고 있는 연필이 총 497자루 있다면 필요한 상자 수와 남은 연필의 개수는?,497 % ( 12 * 5 ),17
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인지 쓰시오.,658 % 40,18
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인지 구하시오.,658 % 40,18
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인지 알내시오.,658 % 40,18
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 총 몇 개인지 쓰시오.,658 % 40,18
정국이네 농장에서 딴 귤 658개를 한 상자에 40개씩 나누어 담고 남은 것은 다 먹었습니다. 먹은 귤은 몇 개인가?,658 % 40,18
A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. A를 구하시오.,38 * 23 + 22,896
A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. A를 구하면?,38 * 23 + 22,896
"A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. 이때, A는?",38 * 23 + 22,896
A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. A의 값은?,38 * 23 + 22,896
A를 38로 나누었더니 몫이 23이고 나머지가 22였습니다. A를 구해라.,38 * 23 + 22,896
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인지 쓰시오.,12 * 20 * ( 2 * 7 ),3360
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인가?,12 * 20 * ( 2 * 7 ),3360
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인지 써라.,12 * 20 * ( 2 * 7 ),3360
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인지 쓰면?,12 * 20 * ( 2 * 7 ),3360
12명이 일하는 공장에 한 사람이 하루에 20개의 제품을 만든다고 한다. 이 공장에서 2주 동안 만들 수 있는 제품은 모두 몇 개 인지 구해라.,12 * 20 * ( 2 * 7 ),3360
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수를 쓰시오.,( 6 * 100 + 27 ) // 70,8
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수를 써라.,( 6 * 100 + 27 ) // 70,8
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수는?,( 6 * 100 + 27 ) // 70,8
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수는 몇 개인가?,( 6 * 100 + 27 ) // 70,8
길이가 6m 27cm 인 도막을 한 도막이 70cm가 되게 잘랐습니다. 만들 수 있는 70cm짜리 도막의 수는 몇 개일까?,( 6 * 100 + 27 ) // 70,8
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산한 값은?,( 129 - 45 ) * 45,3780
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산하시오.,( 129 - 45 ) * 45,3780
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산하면?,( 129 - 45 ) * 45,3780
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산한 값을 구해라.,( 129 - 45 ) * 45,3780
어떤 수에 45를 곱해야할 것을 더하였더니 129가 되었다. 바르게 계산한 값을 쓰시오.,( 129 - 45 ) * 45,3780
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인지 쓰시오.,32 * 10 * 5,1600
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인지 구하시오.,32 * 10 * 5,1600
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인지 적으시오.,32 * 10 * 5,1600
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인지 알아내시오.,32 * 10 * 5,1600
한 반 학생에 32명씩 모두 10개의 반이 있습니다. 한 사람이 하루에 우유 한 곽씩 마신다면 5일동안 3학년 학생들이 마신 우유는 모두 몇 곽인가?,32 * 10 * 5,1600
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 쓰시오.,42 % 5,2
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 구하시오.,42 % 5,2
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 적으시오.,42 % 5,2
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인지 답해라.,42 % 5,2
태형이네 반 학생 42명이 운동장에 모여있습니다. 한 줄에 5명씩 선다면 마지막 줄에 서는 학생은 몇 명인가?,42 % 5,2
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인지 쓰시오.,96 / 4,24
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인지 구하시오.,96 / 4,24
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인지 적으시오.,96 / 4,24
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인지 답해라.,96 / 4,24
정사각형의 네 변의 길이를 합하면 96cm입니다. 한 변의 길이는 몇 cm인가?,96 / 4,24
우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 쓰시오.,57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,15
우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 구하시오.,57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,15
"우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 ",57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,15
우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 쓰시오.,57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,15
우리 반의 학생 수는 모두 57명입니다. 한 의자 당 4명씩 앉을 수 있다면 우리 반 학생 모두가 앉기 위해 의자는 최소한 몇 개가 필요한 지 쓰시오.,57 // 4 + 1 if 57 % 4 != 0 else 57 // 4,15
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배일까?,140 / ( 84 / 3 ),5
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배인가?,140 / ( 84 / 3 ),5
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배일까요?,140 / ( 84 / 3 ),5
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배입니까?,140 / ( 84 / 3 ),5
유나가 가진 끈은 140cm이고 태형이는 길이가 84cm인 끈은 똑같이 3개로 나눈 것 중 하나를 가지고 있습니다. 유나가 가진 끈은 태형이가 가진 끈의 몇 배인가요?,140 / ( 84 / 3 ),5
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 가는 지 쓰시오.,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,15
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 가는 지 적으시오.,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,15
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 가는 지 구하시오.,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,15
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 가는가?,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,15
10분에 13km를 달리는 오토바이와 15분에 12km를 달리는 자전거가 있습니다. 30분 동안 같은 속도로 달렸다면 오토바이는 자전거보다 몇 km 더 많이 갈 수 있을까요?,( ( 13 / 10 ) - ( 12 / 15 ) ) * 30,15
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇개인가?,20 / 5 + 18 / 3,7
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇 개일까?,20 / 5 + 18 / 3,7
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇 개인가요?,20 / 5 + 18 / 3,7
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇 개일까요?,20 / 5 + 18 / 3,7
암탉 20마리는 5마리씩 우리에 넣고 수탉 18마리는 3마리씩 우리에 넣었다. 우리는 모두 몇 개입니까?,20 / 5 + 18 / 3,7
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구해보시오.",4850 / 5 - 2840 / 4,260
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구하시오.",4850 / 5 - 2840 / 4,260
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구해라.",4850 / 5 - 2840 / 4,260
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구하여라.",4850 / 5 - 2840 / 4,260
"과자는 5개에 4,850원이고 빵은 4개에 2840원입니다. 과자 1개는 빵 1개보다 얼마나 더 비싼 지 구하면?",4850 / 5 - 2840 / 4,260
서울에서 대구까지의 거리는 296km입니다. 1시간에 85km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 2시간을 갔다면 남은 거리는 몇 km인지 쓰시오.,296 - ( 85 * 2 ),126
서울에서 대구까지의 거리는 296km입니다. 1시간에 85km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 2시간을 갔다면 남은 거리는 몇 km인가요?,296 - ( 85 * 2 ),126
서울에서 대구까지의 거리는 296km입니다. 1시간에 85km를 가는 자동차로 서울에서 출발하여 대구까지 가려고 합니다. 2시간을 갔다면 남은 거리는 몇 km인지 적으시오.,296 - ( 85 * 2 ),126
