Question,Equation,answer
21.0판의 피자를 주문했는데 각 피자에는 8.0 조각이 있습니다. 피자 조각은 총 몇개 입니까?,21.0 * 8.0,168
각 피자에는 8.0 조각이 있고 총 21판의 피자를 주문했습니다. 피자 조각은 총 몇개 입니까?,21.0 * 8.0,168
태형이는 치즈피자 21.0판을 주문 했습니다. 각 치즈피자에는 8.0 조각이 있습니다. 치즈피자 조각은 총 몇개 입니까?,21.0 * 8.0,168
"은지는 123.0개의 오렌지, 유나는 104.0개의 오렌지를 골랐습니다. 총 오렌지 갯수는 몇개 입니까?",123.0 + 104.0,227
"은지와 유나는 각각 123.0개, 104.0개의 오렌지를 골랐습니다. 총 오렌지 갯수는 몇개 입니까?",123.0 + 104.0,227
"123.0개, 104.0개의 오렌지를 골랐을 때, 총 오렌지 갯수는 몇개 입니까?",123.0 + 104.0,227
"은지는 123.0개의 수박, 유나는 104.0개의 수박를 골랐습니다. 총 수박 갯수는 몇개 입니까?",123.0 + 104.0,227
"은지는 123.0개의 참외, 유나는 104.0개의 참외를 골랐습니다. 총 참외 갯수는 몇개 입니까?",123.0 + 104.0,227
"지민이는 상자에 총 56.0개의 오렌지를 넣어야 합니다. 각 상자에는 8.0개의 오렌지가 들어간다고 할 때, 몇개의 상자가 필요합니까?",56.0 / 8.0,7
"지민이는 상자에 총 56.0개의 채소를 넣어야 합니다. 각 상자에는 8.0개의 채소가 들어간다고 할 때, 몇개의 상자가 필요합니까?",56.0 / 8.0,7
"지민이는 상자에 총 56.0개의 귤을 넣어야 합니다. 각 상자에는 8.0개의 귤이 들어간다고 할 때, 몇개의 상자가 필요합니까?",56.0 / 8.0,7
"지민이는 상자에 총 56.0개의 오렌지를 넣어야 하고 각 상자에는 8.0개의 오렌지가 들어간다고 할 때, 몇개의 상자가 필요합니까?",56.0 / 8.0,7
"상자에 총 56.0개의 오렌지를 넣어야 하는데 각 상자에는 8.0개의 오렌지가 들어간다고 할 때, 몇개의 상자가 필요합니까?",56.0 / 8.0,7
"윤기는 7.0마리의 개를 갖고 있고, 6.0마리를 추가로 구매했습니다. 총 몇마리의 개가 있습니까?",7.0 + 6.0,13
"윤기는 7.0마리의 개를 키우고 있고, 6.0마리를 추가로 구매했습니다. 총 몇마리의 개가 있습니까?",7.0 + 6.0,13
윤기는 7.0마리의 개를 키우고 있고 6.0마리를 추가로 분양 받았습니다. 총 몇마리의 개가 있습니까?,7.0 + 6.0,13
"7.0마리의 개를 키우고 있다가, 정기는 6.0마리의 개를 추가로 분양 받았습니다. 총 몇마리의 개가 있습니까?",7.0 + 6.0,13
윤기는 7.0마리의 개를 키우다가 6.0마리를 팔았습니다. 총 몇마리의 개가 있습니까?,7.0 - 6.0,1
"지민이는 356.0개의 잎을 가지고 있습니다. 그 중 112.0개가 날라갔을 때, 남은 잎의 갯수는 몇 개 입니까?",356.0 - 112.0,244
"지민이는 356.0개의 잎을 가지고 있는데 그 중 112.0개가 날라갔다면, 남은 잎의 갯수는 몇 개 입니까?",356.0 - 112.0,244
"356.0개의 잎을 가진 꽃에서 112.0개가 날라갔을 때, 남은 잎의 갯수는 몇 개 입니까?",356.0 - 112.0,244
"지민이는 356.0개의 잎을 가지고 있고 112.0개를 뜯었다면, 남은 잎의 갯수는 몇 개 입니까?",356.0 - 112.0,244
지민이는 356.0개의 잎을 가지고 있다가 그 중 112.0개를 뜯었습니다. 남은 잎의 갯수는 몇 개 입니까?,356.0 - 112.0,244
"카페에 아메리카노 38.0잔, 카페라떼 28.0잔이 있습니다. 유정이가 아메리카노 20.0잔을 먹었다면 총 몇 잔이 남았습니까?",38.0 + 28.0 - 20.0,46
"카페에 아메리카노 38.0잔, 초코라떼 28.0잔이 있습니다. 유정이가 아메리카노 20.0잔을 먹었다면 총 몇 잔이 남았습니까?",38.0 + 28.0 - 20.0,46
카페에 아메리카노 38.0잔이 있습니다. 유정이가 아메리카노 20.0잔을 먹었다면 총 몇 잔이 남았습니까?,38.0 + 28.0 - 20.0,46
카페에 아메리카노 38.0잔이 있었는데 그중 유정이가 아메리카노 20.0잔을 먹었다면 총 몇 잔이 남았습니까?,38.0 + 28.0 - 20.0,46
아메리카노 38.0잔이 있는 카페에서 유정이가 아메리카노 20.0잔을 먹었다면 총 몇 잔이 남았습니까?,38.0 + 28.0 - 20.0,46
유나는 이번 주에 가게에 3.0번을 갔습니다. 그녀는 가게에 갈 때마다 7.0개의 땅콩을 구입합니다. 총 몇 개의 땅콩을 구매했습니까?,3.0 * 7.0,21
유나는 이번 주에 가게에 3.0번을 갔는데 가게에 갈 때마다 7.0개의 땅콩을 구입합니다. 총 몇 개의 땅콩을 구매했습니까?,3.0 * 7.0,21
이번 주에 가게에 3.0번을 간 유정이가 가게에 갈 때마다 7.0개의 땅콩을 구입합니다. 총 몇 개의 땅콩을 구매했습니까?,3.0 * 7.0,21
유나는 이번 주에 가게에 3.0번을 갔습니다. 그녀는 가게에 갈 때마다 7.0개의 땅콩을 구입 했다면 총 몇 개의 땅콩을 구매했습니까?,3.0 * 7.0,21
이번 주에 가게에 3.0번을 간 유나가 가게에 갈 때마다 7.0개의 땅콩을 구입했다면 총 몇 개의 땅콩을 구매했습니까?,3.0 * 7.0,21
"석진이는 학교 앞에서 9.0개의 셔츠와 27.0개의 바지를 샀습니다. 20.0개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",9.0 + 27.0 - 20.0,16
"석진이는 학교 앞에서 9.0개의 셔츠와 27.0개의 바지를 샀는데 그 중 20.0개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",9.0 + 27.0 - 20.0,16
"석진이는 학교 앞에서 27.0개의 바지를 샀습니다. 20.0개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",27.0 - 20.0,7
"석진이는 학교 앞에서 27.0개의 바지를 샀다가 20.0개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",27.0 - 20.0,7
"석진이는 학교 앞에서 9.0개의 티셔츠와 27.0개의 바지를 샀습니다. 20.0개의 바지를 버렸을 때, 총 몇개의 옷이 남았습니까?",9.0 + 27.0 - 20.0,16
은지는 사탕 80.0개를 갖고 있습니다. 각 사람당 4.0개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,80.0 / 4.0,20
은지는 사탕 80.0개를 가지고 있다가 각 사람당 4.0개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,80.0 / 4.0,20
사탕 80.0개를 가지고 있는 은지가 각 사람당 4.0개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,80.0 / 4.0,20
사탕 80.0개를 가지고 있다가 각 사람당 4.0개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,80.0 / 4.0,20
은지는 풍선껌 80.0개를 갖고 있습니다. 각 사람당 4.0개를 나누어 준다면 총 몇 명에게 나누어 줄 수 있습니까?,80.0 / 4.0,20
"유나는 5.0개의 풍선, 윤기는 6.0개의 풍선을 갖고 있습니다. 유정이는 7.0개의 노란색 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",5.0 + 6.0 + 7.0,18
"유나는 5.0개의 파란풍선, 윤기는 6.0개의 빨간풍선을 갖고 있습니다. 유정이는 7.0개의 노란색 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",5.0 + 6.0 + 7.0,18
"유나와 윤기는 각각 5.0개, 6.0개의 풍선을 갖고 있습니다. 유정이는 7.0개의 노란색 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",5.0 + 6.0 + 7.0,18
"5.0개, 6개의 풍선을 가진 사람이 있고 유정이는 7.0개의 노란색 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",5.0 + 6.0 + 7.0,18
"유나는 5.0개의 풍선, 윤기는 6.0개의 풍선, 유정이는 7.0개의 노란색 풍선을 갖고 있을 때, 총 풍선 갯수는 몇 개 입니까?",5.0 + 6.0 + 7.0,18
"현재 42.0개의 호두 나무와 12.0개의 오렌지 나무가 있습니다. 호두 나무 13개를 베었을 때, 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,29
"현재 42.0개의 호두 나무와 12.0개의 오렌지 나무가 있을 때, 호두 나무 13개를 베었다면 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,29
"42.0개의 호두 나무와 12.0개의 오렌지 나무중에 호두 나무 13개를 베었을 때, 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,29
"현재 42.0개의 호두 나무가 있습니다. 호두 나무 13개를 베었을 때, 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,29
"현재 42.0개의 호두 나무가 있고 그 중 호두 나무 13개를 베었을 때, 남아있는 호두 나무는 총 몇 개입니까?",42.0 - 13.0,29
석진이는 9.0개의 노란색 풍선을 갖고 있습니다. 윤기는 8.0개의 노란색 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,9.0 + 8.0,17
석진이는 9.0개의 파란색 풍선을 갖고 있습니다. 윤기는 8.0개의 파란색 풍선을 갖고 있습니다. 얼마나 많은 파란 풍선이 있습니까?,9.0 + 8.0,17
석진이는 9.0개의 노란색 풍선을 가지고 있고 윤기는 8.0개의 노란색 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?,9.0 + 8.0,17
"석진이는 9.0개의 노란색 풍선을, 윤기는 8.0개의 노란색 풍선을 갖고 있습니다. 얼마나 많은 노란 풍선이 있습니까?",9.0 + 8.0,17
9.0개의 노란색 풍선을 가진 석진이와 8개의 노란색 풍선을 가진 윤기가 있습니다. 얼마나 많은 노란 풍선이 있습니까?,9.0 + 8.0,17
"한 상자에 10.0개씩 사과가 들어갑니다. 2650.0개의 사과가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",2650.0 / 10.0,265
"한 상자에 10.0개씩 바나나가 들어갑니다. 2650.0개의 바나나가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",2650.0 / 10.0,265
"한 상자에 10.0개씩 포도가 들어갑니다. 2650.0개의 포도가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",2650.0 / 10.0,265
"한 바구니에 10.0개씩 사과가 들어갑니다. 2650.0개의 사과가 있을 때, 필요한 총 바구니의 갯수는 몇 개입니까?",2650.0 / 10.0,265
"한 상자에 10.0개씩 사과가 들어있고 총 2650.0개의 사과가 있을 때, 필요한 총 상자의 갯수는 몇 개입니까?",2650.0 / 10.0,265
"꽃병에는 6.0송이의 장미가 있었습니다. 은지가 처음에 넣어둔 장미는 16.0송이 일때, 몇 송이를 잘라냈습니까?",16.0 - 6.0,10
"꽃병에는 6.0송이의 장미가 있는데 은지가 처음에 넣어둔 장미는 16.0송이 일때, 몇 송이를 잘라냈습니까?",16.0 - 6.0,10
"꽃병에는 6.0송이의 꽃이 있었습니다. 은지가 처음에 넣어둔 꽃이 16.0송이 일때, 몇 송이를 잘라냈습니까?",16.0 - 6.0,10
"6.0송이의 장미가 꽃병에 있었습니다. 은지가 처음에 넣어둔 장미는 16.0송이 일때, 몇 송이를 잘라냈습니까?",16.0 - 6.0,10
은지가 처음에 넣어둔 장미는 16.0송이 이고 현재는 6송이가 남아있습니다. 몇 송이를 잘라냈습니까?,16.0 - 6.0,10
민영이는 4.0개의 케이크와 29.0개의 쿠키를 구웠습니다. 24.0개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,4.0 + 29.0 - 24.0,9
민영이는 4.0개의 마시멜로우와 29.0개의 쿠키를 구웠습니다. 24.0개의 쿠키를 먹었을때 총 몇 개의 마시멜로우와 쿠키가 남았습니까?,4.0 + 29.0 - 24.0,9
민영이는 4.0개의 케이크와 29.0개의 빵을 구웠습니다. 24.0개의 빵을 먹었을때 총 몇 개의 케이크와 빵이 남았습니까?,4.0 + 29.0 - 24.0,9
"민영이는 각각 4.0개, 29개의 케이크와 쿠키를 구웠습니다. 24.0개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?",4.0 + 29.0 - 24.0,9
4.0개의 케이크와 29.0개의 쿠키를 구웠는데 그 중 24.0개의 쿠키를 먹었을때 총 몇 개의 케이크와 쿠키가 남았습니까?,4.0 + 29.0 - 24.0,9
"호석이는 479.0개의 연필을 가지고 있습니다. 134.0개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",479.0 - 134.0,345
"호석이는 479.0개의 볼펜을 가지고 있습니다. 134.0개를 친구들에게 나누어 주었을 때, 총 몇 개의 볼펜을 갖고 있습니까?",479.0 - 134.0,345
"호석이는 479.0개의 지우개를 가지고 있습니다. 134.0개를 친구들에게 나누어 주었을 때, 총 몇 개의 지우개를 갖고 있습니까?",479.0 - 134.0,345
호석이는 479.0개의 연필을 가지고 있다가 134.0개를 친구들에게 나누어 주었다면 총 몇 개의 연필을 갖고 있습니까?,479.0 - 134.0,345
"479.0개의 연필을 가지고 있는 호석이가 134.0개를 친구들에게 나누어 주었을 때, 총 몇 개의 연필을 갖고 있습니까?",479.0 - 134.0,345
매장에 사과 5.0개와 배 35.0개가 있습니다. 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,5
매장에 사과 5.0개와 배 35.0개가 있는데 그 중 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,5
사과 5.0개와 배 35.0개가 있는 매장에서 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,5
매장에 사과 5.0개와 바나나 35.0개가 있습니다. 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,5
매장에 배 5.0개와 참외 35.0개가 있습니다. 과일을 한 상자당 8.0개씩 담을 때 몇개의 상자가 필요합니까?,( 5.0 + 35.0 ) / 8.0,5
"호석이는 은행에서 7.0원을 빌렸습니다. 3.0원을 동생에게 주었을 때, 호석인느 얼마를 가지고 있습니까?",7.0 - 3.0,4
"호석이는 은행에서 7.0원을 빌린 후 3.0원을 동생에게 주었을 때, 호석인느 얼마를 가지고 있습니까?",7.0 - 3.0,4
"호석이는 은행에서 7.0원을 빌렸습니다. 3.0원을 동생에게 빌려주었을 때, 호석인느 얼마를 가지고 있습니까?",7.0 - 3.0,4
은행에서 7.0원을 빌린 후 호석이는 동생에게 3.0원을 주었습니다. 호석이는 얼마를 가지고 있습니까?,7.0 - 3.0,4
"호석이는 친구에게 7.0원을 빌렸습니다. 3.0원을 동생에게 주었을 때, 호석이는 얼마를 가지고 있습니까?",7.0 - 3.0,4
"유정이는 760.0장의 사진을 갖고 있습니다. 그녀는 418.0개의 사진을 유나에게 주었을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,342
"유정이는 760.0장의 사진을 가지고 있다가 418.0개의 사진을 유나에게 주었을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,342
"760.0장의 사진을 가지고 있는 유정이는 418.0개의 사진을 유나에게 주었을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,342
"유정이는 760.0장의 사진을 가지고 있고 그녀는 418.0개의 사진을 유나에게 팔았을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,342
"760.0장의 사진을 가지고 있는 유정이가 유나에게 418장의 사진을 유나에게 주었을 때, 유정이가 가진 사진은 총 몇장입니까?",760.0 - 418.0,342
"남준이는 A 박물관에서 18.0장의 사진을 찍었고, B 박물관에서 15.0장의 사진을 찍었습니다. 나중에 31.0장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",15.0 + 18.0 - 31.0,2
"A 박물관에서 18.0장의 사진을 찍었고, B 박물관에서 15.0장의 사진을 찍었습니다. 나중에 31.0장의 사진을 삭제 한 경우 사진은 총 몇장입니까?",15.0 + 18.0 - 31.0,2
"남준이는18장, 15.0장의 사진을 찍었습니다. 나중에 31.0장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?",15.0 + 18.0 - 31.0,2
남준이는 18.0장의 풍경사진을 찍었고 15.0장의 바다사진을 찍었습니다. 나중에 31.0장의 사진을 삭제 한 경우 그녀가 가진 사진은 총 몇장입니까?,15.0 + 18.0 - 31.0,2
"A 박물관에서 18.0장의 사진을 찍었고, B 박물관에서 15.0장의 사진을 찍은 남준이가 나중에 31.0장의 사진을 삭제 한 경우 사진은 총 몇장입니까?",15.0 + 18.0 - 31.0,2
"민영이는 사탕을 66.0개를 받고, 여동생에게서 15.0개를 받았습니다. 그녀가 하루에 9.0개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,9
"사탕 66.0개를 받고, 여동생에게서 15.0개를 받은 민영이가 하루에 9.0개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,9
"민영이는 사탕을 66.0개를 받고, 친구들에게서 15.0개를 받았습니다. 그녀가 하루에 9.0개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,9
"민영이는 사탕을 66.0개를 구매했고, 여동생에게서 15.0개를 받았습니다. 그녀가 하루에 9.0개씩 먹었을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,9
"민영이는 사탕을 66.0개를 받고, 여동생에게서 15.0개를 받았습니다. 그녀가 하루에 9.0개씩 친구들에게 나누어줬을 때, 총 몇 일동안 먹을 수 있습니까?",( 66.0 + 15.0 ) / 9.0,9
"윤기는 126.0개의 지갑을 갖고 있습니다. 그 중 81.0개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",126.0 - 81.0,45
"윤기는 126.0개의 지갑을 갖고 있다가 그 중 81.0개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",126.0 - 81.0,45
"126.0개의 지갑을 가지고 있는 윤기가 그 중 81.0개를 팔았을 때, 총 몇개의 지갑을 갖고 있습니까?",126.0 - 81.0,45
"윤기는 126.0개의 지갑을 가지고 있고 그 중 81.0개를 잃어버렸을 때, 총 몇개의 지갑을 갖고 있습니까?",126.0 - 81.0,45
"윤기는 126.0개의 동전지갑을 갖고 있습니다. 그 중 81.0개를 팔았을 때, 총 몇개의 동전지갑을 갖고 있습니까?",126.0 - 81.0,45
유나가 시간당 10.0 킬로미터를 갈 수 있습니다. 총 80.0킬로미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,8
유나가 분당 10.0 킬로미터를 갈 수 있습니다. 총 80.0킬로미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,8
유나가 초당 10.0 킬로미터를 갈 수 있습니다. 총 80.0킬로미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,8
유나가 시간당 10.0 미터를 갈 수 있습니다. 총 80.0미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,8
유나가 시간당 10.0 킬로미터를 갈 수 있다면 총 80.0킬로미터를 가야 할 때 몇 시간이나 걸립니까?,80.0 / 10.0,8
"바지 한 벌은 34.0원입니다. 남준이 현재 8.0원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",34.0 - 8.0,26
"바지 한 벌이 34.0원 이고 남준이 현재 8.0원을 갖고 있을 때, 바지를 사기 위해 얼마가 필요합니까?",34.0 - 8.0,26
"셔츠 한 벌은 34.0원입니다. 남준이 현재 8.0원을 갖고 있을 때, 셔츠를 사기 위해 얼마가 필요합니까?",34.0 - 8.0,26
"티셔츠 한 벌은 34.0원입니다. 남준이 현재 8.0원을 갖고 있을 때, 티셔츠를 사기 위해 얼마가 필요합니까?",34.0 - 8.0,26
바지 한 벌은 34.0원 이고 남준이 현재 8.0원을 갖고 있다면 바지를 사기 위해 얼마가 필요합니까?,34.0 - 8.0,26
"정국이는 4.0권의 책을 읽었습니다. 각 책은 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,68
"정국이는 4.0권의 책을 읽었고 각 책은 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,68
"정국이는 4.0권의 만화책을 읽었습니다. 각 만화책은 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,68
"정국이는 4.0권의 잡지를 읽었습니다. 각 잡지는 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,68
"4.0권의 책을 읽은 정국이가 읽은 각 책은 17.0장 일 때, 총 몇장을 읽었습니까?",4.0 * 17.0,68
"지민이는 79.0장의 사진을 휴대폰에 저장 했습니다. 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,7
"지민이는 79.0장의 사진을 휴대폰에 저장 했고 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,7
"79.0장의 사진을 휴대폰에 저장한 지민이는 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,7
"79.0장의 사진을 휴대폰에 저장한 후 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,7
"79.0장의 사진을 중 44.0장을 지우고 한 폴더당 5.0장씩 넣을 수 있을 때, 총 몇개의 폴더가 필요합니까?",( 79.0 - 44.0 ) / 5.0,7
석진이는 24.0개의 쿠키가 있고 6.0명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,4
석진이는 24.0개의 쿠키가 있고 6.0명에게 똑같이 나누어 주려고 한다면 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,4
24.0개의 쿠키가 있고 6.0명에게 똑같이 나누어 주려고 한다면 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,4
24.0개의 쿠키를 가진 석진이가 6.0명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,4
석진이는 24.0개의 쿠키가 있고 반 친구들 6.0명에게 똑같이 나누어 주려고 합니다. 한 사람당 몇개 씩 주어야 합니까?,24.0 / 6.0,4
"유정이는 사과박스 9.0개를 가졌습니다. 3.0개를 동생에게 주고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),12
"유정이는 사과박스 9.0개를 가졌고 3.0개를 동생에게 주고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),12
"사과박스 9.0개 중 3.0개를 동생들이 가지고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),12
"사과박스 9.0개를 가진 유정이가 3.0개를 동생에게 주고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),12
"사과박스 9.0개를 가진 유정이가 3개의 사과를 동생에게 주고, 각 사과박스에는 2.0개의 사과가 들어있습니다. 총 사과의 갯수는 몇 개 입니까?",2.0 * ( 9.0 - 3.0 ),12
남준이는 땅콩 85.0개를 갖고 있습니다. 유정이는 남준보다 48.0를 더 갖고 있습니다. 유정이가 가진 땅콩은 몇 개 입니까?,85.0 + 48.0,133
남준이는 땅콩 85.0개를 갖고 있고 유정이는 남준보다 48.0를 더 갖고 있습니다. 유정이가 가진 땅콩은 몇 개 입니까?,85.0 + 48.0,133
땅콩 85.0개를 가진 남준이보다 유정이가 48.0를 더 갖고 있습니다. 유정이가 가진 땅콩은 몇 개 입니까?,85.0 + 48.0,133
유정이는 남준보다 48.0를 더 가지고 있고 남준이는 85개를 가지고 있습니다. 유정이가 가진 땅콩은 몇 개 입니까?,85.0 + 48.0,133
남준이는 사탕 85.0개를 갖고 있습니다. 유정이는 남준보다 48.0를 더 갖고 있습니다. 유정이가 가진 사탕은 몇 개 입니까?,85.0 + 48.0,133
"회사에서 배구공 23.0개와 야구공 7.0개를 구매했습니다. 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,5
"회사에서 축구공 23.0개와 농구공 7.0개를 구매했습니다. 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,5
"회사에서 야구공 23.0개와 럭비공 7.0개를 구매했습니다. 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,5
"회사에서 배구공 23.0개와 야구공 7.0개를 구매했고 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,5
"배구공 23.0개와 야구공 7.0개가 있을 때, 직원 한 명당 6.0개의 공을 받을 때, 총 몇 명에게 나누어 줄 수 있습니까?",( 23.0 + 7.0 ) / 6.0,5
정국이는 총 15.0개의 사과를 갖고 있습니다. 유정이에게 6.0개를 주고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),27
정국이는 총 15.0개의 사과를 갖고 있고 유정이에게 6.0개를 주고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),27
총 15.0개의 사과를 가지고 있는 정국이가 유정이에게 6.0개를 주고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),27
총 15.0개의 사과를 중에 6.0개를 유정이에게 주고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),27
정국이는 총 15.0개의 사과를 가지고 있다가 6개를 잃어버리고 사과 한 개당 3.0원에 팔았습니다. 총 얼마를 벌었습니까?,3.0 * ( 15.0 - 6.0 ),27
민영이에게는 7.0개의 오렌지박스가 있습니다. 각 박스에는 7.0개의 오렌지가 있습니다. 총 몇개의 사과를 갖고 있습니까?,7.0 * 7.0,49
민영이에게는 7.0개의 귤박스가 있습니다. 각 박스에는 7.0개의 귤이 있습니다. 총 몇개의 귤 갖고 있습니까?,7.0 * 7.0,49
민영이에게는 7.0개의 오렌지박스가 있고 각 박스에는 7.0개의 오렌지가 있다고하면 총 몇개의 오렌지를 갖고 있습니까?,7.0 * 7.0,49
7.0개의 오렌지박스가 있고 각 박스에는 7.0개의 오렌지가 있습니다. 총 몇개의 오렌지를 갖고 있습니까?,7.0 * 7.0,49
민영이에게는 7.0개의 사과박스가 있습니다. 각 박스에는 7.0개의 사과가 있습니다. 총 몇개의 사과를 갖고 있습니까?,7.0 * 7.0,49
"호석이는 목걸이를 3.0개 갖고 있습니다. 귀걸이도 3.0개를 갖고있고, 한 개당 6.0원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",6.0 * ( 3.0 + 3.0 ),36
"호석이는 목걸이를 3.0개 갖고 있고 귀걸이도 3.0개를 갖고있고, 한 개당 6.0원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",6.0 * ( 3.0 + 3.0 ),36
"목걸이를 3.0개 가진 호석이는 귀걸이도 3.0개를 갖고있고, 한 개당 6.0원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",6.0 * ( 3.0 + 3.0 ),36
"호석이는 목걸이와 귀걸이를 각각 3.0개씩 갖고 있습니다. 한개당 6.0원에 팔 수 있을 때, 총 얼마를 벌 수 있습니까?",6.0 * ( 3.0 + 3.0 ),36
